model,feature,importance,abs_importance
decision_tree_depth3,num__source_indent_std_mean,0.0,0.0
decision_tree_depth3,num__source_indent_std_gold_minus_loser,0.0,0.0
decision_tree_depth3,num__source_nesting_mean_diff_abs,0.0,0.0
decision_tree_depth3,num__source_nesting_mean_max,0.0,0.0
decision_tree_depth3,num__source_nesting_mean_mean,0.0,0.0
decision_tree_depth3,num__source_nesting_mean_gold_minus_loser,0.0,0.0
decision_tree_depth3,num__source_nesting_max_diff_abs,0.0,0.0
decision_tree_depth3,num__source_nesting_max_max,0.0,0.0
decision_tree_depth3,num__source_nesting_max_mean,0.0,0.0
decision_tree_depth3,num__source_nesting_max_gold_minus_loser,0.0,0.0
decision_tree_depth3,num__source_cyclomatic_estimate_diff_abs,0.0,0.0
decision_tree_depth3,num__source_cyclomatic_estimate_max,0.0,0.0
decision_tree_depth3,num__source_cyclomatic_estimate_mean,0.0,0.0
decision_tree_depth3,num__source_cyclomatic_estimate_gold_minus_loser,0.0,0.0
decision_tree_depth3,num__source_halstead_distinct_operators_diff_abs,0.0,0.0
decision_tree_depth3,num__source_halstead_distinct_operators_max,0.0,0.0
decision_tree_depth3,num__source_halstead_distinct_operators_mean,0.0,0.0
decision_tree_depth3,num__source_halstead_distinct_operators_gold_minus_loser,0.0,0.0
decision_tree_depth3,num__source_halstead_distinct_operands_diff_abs,0.0,0.0
decision_tree_depth3,num__source_halstead_distinct_operands_max,0.0,0.0
decision_tree_depth3,num__source_halstead_distinct_operands_mean,0.0,0.0
decision_tree_depth3,num__source_halstead_distinct_operands_gold_minus_loser,0.0,0.0
decision_tree_depth3,num__source_halstead_vocabulary_diff_abs,0.0,0.0
decision_tree_depth3,num__source_halstead_vocabulary_max,0.0,0.0
decision_tree_depth3,num__source_halstead_vocabulary_mean,0.0,0.0
decision_tree_depth3,num__source_halstead_vocabulary_gold_minus_loser,0.0,0.0
decision_tree_depth3,num__source_halstead_length_diff_abs,0.0,0.0
decision_tree_depth3,num__source_halstead_length_max,0.0,0.0
decision_tree_depth3,num__source_halstead_length_mean,0.0,0.0
decision_tree_depth3,num__source_halstead_length_gold_minus_loser,0.0,0.0
decision_tree_depth3,num__source_halstead_volume_diff_abs,0.0,0.0
decision_tree_depth3,num__source_halstead_volume_max,0.0,0.0
decision_tree_depth3,num__source_halstead_volume_mean,0.0,0.0
decision_tree_depth3,num__source_halstead_volume_gold_minus_loser,0.0,0.0
decision_tree_depth3,num__source_brace_count_diff_abs,0.0,0.0
decision_tree_depth3,num__source_brace_count_max,0.0,0.0
decision_tree_depth3,num__source_brace_count_mean,0.0,0.0
decision_tree_depth3,num__source_brace_count_gold_minus_loser,0.0,0.0
decision_tree_depth3,num__source_parenthesis_count_diff_abs,0.0,0.0
decision_tree_depth3,num__source_parenthesis_count_max,0.0,0.0
decision_tree_depth3,num__source_parenthesis_count_mean,0.0,0.0
decision_tree_depth3,num__source_parenthesis_count_gold_minus_loser,0.0,0.0
decision_tree_depth3,num__source_method_like_count_diff_abs,0.0,0.0
decision_tree_depth3,num__source_method_like_count_max,0.0,0.0
decision_tree_depth3,num__source_method_like_count_mean,0.0,0.0
decision_tree_depth3,num__source_method_like_count_gold_minus_loser,0.0,0.0
decision_tree_depth3,num__source_if_count_diff_abs,0.0,0.0
decision_tree_depth3,num__source_if_count_max,0.0,0.0
decision_tree_depth3,num__source_if_count_mean,0.0,0.0
decision_tree_depth3,num__source_if_count_gold_minus_loser,0.0,0.0
decision_tree_depth3,num__source_for_count_diff_abs,0.0,0.0
decision_tree_depth3,num__source_for_count_max,0.0,0.0
decision_tree_depth3,num__source_for_count_mean,0.0,0.0
decision_tree_depth3,num__source_for_count_gold_minus_loser,0.0,0.0
decision_tree_depth3,num__source_while_count_diff_abs,0.0,0.0
decision_tree_depth3,num__source_while_count_max,0.0,0.0
decision_tree_depth3,num__source_while_count_mean,0.0,0.0
decision_tree_depth3,num__source_while_count_gold_minus_loser,0.0,0.0
decision_tree_depth3,num__source_switch_count_diff_abs,0.0,0.0
decision_tree_depth3,num__source_switch_count_max,0.0,0.0
decision_tree_depth3,num__source_switch_count_mean,0.0,0.0
decision_tree_depth3,num__source_switch_count_gold_minus_loser,0.0,0.0
decision_tree_depth3,num__source_try_count_diff_abs,0.0,0.0
decision_tree_depth3,num__source_try_count_max,0.0,0.0
decision_tree_depth3,num__source_try_count_mean,0.0,0.0
decision_tree_depth3,num__source_try_count_gold_minus_loser,0.0,0.0
decision_tree_depth3,num__source_catch_count_diff_abs,0.0,0.0
decision_tree_depth3,num__source_catch_count_max,0.0,0.0
decision_tree_depth3,num__source_catch_count_mean,0.0,0.0
decision_tree_depth3,num__source_catch_count_gold_minus_loser,0.0,0.0
decision_tree_depth3,num__source_exception_handling_count_diff_abs,0.0,0.0
decision_tree_depth3,num__source_exception_handling_count_max,0.0,0.0
decision_tree_depth3,num__source_exception_handling_count_mean,0.0,0.0
decision_tree_depth3,num__source_exception_handling_count_gold_minus_loser,0.0,0.0
decision_tree_depth3,num__source_api_call_count_diff_abs,0.0,0.0
decision_tree_depth3,num__source_api_call_count_max,0.0,0.0
decision_tree_depth3,num__source_api_call_count_mean,0.0,0.0
decision_tree_depth3,num__source_api_call_count_gold_minus_loser,0.0,0.0
decision_tree_depth3,num__source_line_length_std_diff_abs,0.0,0.0
decision_tree_depth3,num__source_line_length_std_max,0.0,0.0
decision_tree_depth3,num__source_line_length_std_mean,0.0,0.0
decision_tree_depth3,num__source_line_length_std_gold_minus_loser,0.0,0.0
decision_tree_depth3,num__source_blank_line_count_diff_abs,0.0,0.0
decision_tree_depth3,num__source_blank_line_count_max,0.0,0.0
decision_tree_depth3,num__source_blank_line_count_mean,0.0,0.0
decision_tree_depth3,num__source_blank_line_count_gold_minus_loser,0.0,0.0
decision_tree_depth3,num__source_comment_line_count_diff_abs,0.0,0.0
decision_tree_depth3,num__source_comment_line_count_max,0.0,0.0
decision_tree_depth3,num__source_comment_line_count_mean,0.0,0.0
decision_tree_depth3,num__source_comment_line_count_gold_minus_loser,0.0,0.0
decision_tree_depth3,num__visual_image_width_diff_abs,0.0,0.0
decision_tree_depth3,num__visual_image_width_max,0.0,0.0
decision_tree_depth3,num__visual_image_width_mean,0.0,0.0
decision_tree_depth3,num__visual_image_width_gold_minus_loser,0.0,0.0
decision_tree_depth3,num__visual_image_height_diff_abs,0.0,0.0
decision_tree_depth3,num__visual_image_height_max,0.0,0.0
decision_tree_depth3,num__visual_image_height_mean,0.0,0.0
decision_tree_depth3,num__visual_image_height_gold_minus_loser,0.0,0.0
decision_tree_depth3,num__visual_aspect_ratio_diff_abs,0.0,0.0
decision_tree_depth3,num__visual_aspect_ratio_max,0.0,0.0
decision_tree_depth3,num__visual_aspect_ratio_mean,0.0,0.0
decision_tree_depth3,num__visual_aspect_ratio_gold_minus_loser,0.0,0.0
decision_tree_depth3,num__visual_non_background_pixel_density_diff_abs,0.0,0.0
decision_tree_depth3,num__visual_non_background_pixel_density_max,0.0,0.0
decision_tree_depth3,num__visual_non_background_pixel_density_mean,0.0,0.0
decision_tree_depth3,num__visual_non_background_pixel_density_gold_minus_loser,0.0,0.0
decision_tree_depth3,num__visual_code_bounding_box_width_diff_abs,0.0,0.0
decision_tree_depth3,num__visual_code_bounding_box_width_max,0.0,0.0
decision_tree_depth3,num__visual_code_bounding_box_width_mean,0.0,0.0
decision_tree_depth3,num__visual_code_bounding_box_width_gold_minus_loser,0.0,0.0
decision_tree_depth3,num__visual_code_bounding_box_height_diff_abs,0.0,0.0
decision_tree_depth3,num__visual_code_bounding_box_height_max,0.0,0.0
decision_tree_depth3,num__visual_code_bounding_box_height_mean,0.0,0.0
decision_tree_depth3,num__visual_code_bounding_box_height_gold_minus_loser,0.0,0.0
decision_tree_depth3,num__visual_code_bounding_box_area_ratio_diff_abs,0.0,0.0
decision_tree_depth3,num__visual_code_bounding_box_area_ratio_max,0.0,0.0
decision_tree_depth3,num__visual_code_bounding_box_area_ratio_mean,0.0,0.0
decision_tree_depth3,num__visual_code_bounding_box_area_ratio_gold_minus_loser,0.0,0.0
decision_tree_depth3,num__visual_left_margin_mean_diff_abs,0.0,0.0
decision_tree_depth3,num__visual_left_margin_mean_max,0.0,0.0
decision_tree_depth3,num__visual_left_margin_mean_mean,0.0,0.0
decision_tree_depth3,num__visual_left_margin_mean_gold_minus_loser,0.0,0.0
decision_tree_depth3,num__visual_left_margin_std_diff_abs,0.0,0.0
decision_tree_depth3,num__visual_left_margin_std_max,0.0,0.0
decision_tree_depth3,num__visual_left_margin_std_mean,0.0,0.0
decision_tree_depth3,num__visual_left_margin_std_gold_minus_loser,0.0,0.0
decision_tree_depth3,num__visual_left_margin_min_diff_abs,0.0,0.0
decision_tree_depth3,num__visual_left_margin_min_max,0.0,0.0
decision_tree_depth3,num__visual_left_margin_min_mean,0.0,0.0
decision_tree_depth3,num__visual_left_margin_min_gold_minus_loser,0.0,0.0
decision_tree_depth3,num__visual_left_margin_max_diff_abs,0.0,0.0
decision_tree_depth3,num__visual_left_margin_max_max,0.0,0.0
decision_tree_depth3,num__visual_left_margin_max_mean,0.0,0.0
decision_tree_depth3,num__visual_left_margin_max_gold_minus_loser,0.0,0.0
decision_tree_depth3,num__visual_indentation_depth_proxy_diff_abs,0.0,0.0
decision_tree_depth3,num__visual_indentation_depth_proxy_max,0.0,0.0
decision_tree_depth3,num__visual_indentation_depth_proxy_mean,0.0,0.0
decision_tree_depth3,num__visual_indentation_depth_proxy_gold_minus_loser,0.0,0.0
decision_tree_depth3,num__visual_horizontal_whitespace_ratio_diff_abs,0.0,0.0
decision_tree_depth3,num__visual_horizontal_whitespace_ratio_max,0.0,0.0
decision_tree_depth3,num__visual_horizontal_whitespace_ratio_mean,0.0,0.0
decision_tree_depth3,num__visual_horizontal_whitespace_ratio_gold_minus_loser,0.0,0.0
decision_tree_depth3,num__visual_vertical_whitespace_ratio_diff_abs,0.0,0.0
decision_tree_depth3,num__visual_vertical_whitespace_ratio_max,0.0,0.0
decision_tree_depth3,num__visual_vertical_whitespace_ratio_mean,0.0,0.0
decision_tree_depth3,num__visual_vertical_whitespace_ratio_gold_minus_loser,0.0,0.0
decision_tree_depth3,num__visual_number_of_visual_text_lines_diff_abs,0.0,0.0
decision_tree_depth3,num__visual_number_of_visual_text_lines_max,0.0,0.0
decision_tree_depth3,num__visual_number_of_visual_text_lines_mean,0.0,0.0
decision_tree_depth3,num__visual_number_of_visual_text_lines_gold_minus_loser,0.0,0.0
decision_tree_depth3,num__visual_estimated_line_height_diff_abs,0.0,0.0
decision_tree_depth3,num__visual_estimated_line_height_max,0.0,0.0
decision_tree_depth3,num__visual_estimated_line_height_mean,0.0,0.0
decision_tree_depth3,num__visual_estimated_line_height_gold_minus_loser,0.0,0.0
decision_tree_depth3,num__visual_line_spacing_mean_diff_abs,0.0,0.0
decision_tree_depth3,num__visual_line_spacing_mean_max,0.0,0.0
decision_tree_depth3,num__visual_line_spacing_mean_mean,0.0,0.0
decision_tree_depth3,num__visual_line_spacing_mean_gold_minus_loser,0.0,0.0
decision_tree_depth3,num__visual_line_length_mean_diff_abs,0.0,0.0
decision_tree_depth3,num__visual_line_length_mean_max,0.0,0.0
decision_tree_depth3,num__visual_line_length_mean_mean,0.0,0.0
decision_tree_depth3,num__visual_line_length_mean_gold_minus_loser,0.0,0.0
decision_tree_depth3,num__visual_line_length_max_diff_abs,0.0,0.0
decision_tree_depth3,num__visual_line_length_max_max,0.0,0.0
decision_tree_depth3,num__visual_line_length_max_mean,0.0,0.0
decision_tree_depth3,num__visual_line_length_max_gold_minus_loser,0.0,0.0
decision_tree_depth3,num__visual_line_length_std_diff_abs,0.0,0.0
decision_tree_depth3,num__visual_line_length_std_max,0.0,0.0
decision_tree_depth3,num__visual_line_length_std_mean,0.0,0.0
decision_tree_depth3,num__visual_line_length_std_gold_minus_loser,0.0,0.0
decision_tree_depth3,num__visual_dense_block_ratio_diff_abs,0.0,0.0
decision_tree_depth3,num__visual_dense_block_ratio_max,0.0,0.0
decision_tree_depth3,num__visual_dense_block_ratio_mean,0.0,0.0
decision_tree_depth3,num__visual_dense_block_ratio_gold_minus_loser,0.0,0.0
decision_tree_depth3,num__visual_empty_vertical_gap_count_diff_abs,0.0,0.0
decision_tree_depth3,num__visual_empty_vertical_gap_count_max,0.0,0.0
decision_tree_depth3,num__visual_empty_vertical_gap_count_mean,0.0,0.0
decision_tree_depth3,num__visual_empty_vertical_gap_count_gold_minus_loser,0.0,0.0
decision_tree_depth3,num__visual_color_diversity_diff_abs,0.0,0.0
decision_tree_depth3,num__visual_color_diversity_max,0.0,0.0
decision_tree_depth3,num__visual_color_diversity_mean,0.0,0.0
decision_tree_depth3,num__visual_color_diversity_gold_minus_loser,0.0,0.0
decision_tree_depth3,num__visual_contrast_score_diff_abs,0.0,0.0
decision_tree_depth3,num__visual_contrast_score_max,0.0,0.0
decision_tree_depth3,num__visual_contrast_score_mean,0.0,0.0
decision_tree_depth3,num__visual_contrast_score_gold_minus_loser,0.0,0.0
decision_tree_depth3,num__visual_clutter_score_diff_abs,0.0,0.0
decision_tree_depth3,num__visual_clutter_score_max,0.0,0.0
decision_tree_depth3,num__visual_clutter_score_mean,0.0,0.0
decision_tree_depth3,num__visual_clutter_score_gold_minus_loser,0.0,0.0
decision_tree_depth3,num__visual_error_diff_abs,0.0,0.0
decision_tree_depth3,num__visual_error_max,0.0,0.0
decision_tree_depth3,num__visual_error_mean,0.0,0.0
decision_tree_depth3,num__visual_error_gold_minus_loser,0.0,0.0
decision_tree_depth3,cat__difficulty_easy,0.0,0.0
decision_tree_depth3,cat__difficulty_hard,0.0,0.0
decision_tree_depth3,cat__difficulty_medium,0.0,0.0
gradient_boosting,num__source_comment_line_ratio_gold_minus_loser,0.07901525393269472,0.07901525393269472
gradient_boosting,num__source_indent_mean_gold_minus_loser,0.05268938376315496,0.05268938376315496
gradient_boosting,num__source_indent_std_mean,0.0323946115855796,0.0323946115855796
gradient_boosting,num__source_avg_token_length_gold_minus_loser,0.03155568051346305,0.03155568051346305
gradient_boosting,num__source_nesting_mean_gold_minus_loser,0.029679346464245256,0.029679346464245256
gradient_boosting,num__source_avg_token_length_mean,0.028667830541369774,0.028667830541369774
gradient_boosting,num__source_avg_line_length_gold_minus_loser,0.024787284366562478,0.024787284366562478
gradient_boosting,num__source_catch_count_gold_minus_loser,0.021301604047878633,0.021301604047878633
gradient_boosting,num__source_loc_total_max,0.020351589088091315,0.020351589088091315
gradient_boosting,num__source_identifier_count_gold_minus_loser,0.01927085612304211,0.01927085612304211
gradient_boosting,num__visual_non_background_pixel_density_max,0.019170566027039558,0.019170566027039558
gradient_boosting,num__source_halstead_distinct_operands_gold_minus_loser,0.018986345836623418,0.018986345836623418
gradient_boosting,num__source_indent_mean_max,0.017527050059049927,0.017527050059049927
gradient_boosting,num__visual_non_background_pixel_density_gold_minus_loser,0.017185171365043952,0.017185171365043952
gradient_boosting,num__visual_horizontal_whitespace_ratio_mean,0.016470601472518304,0.016470601472518304
gradient_boosting,num__visual_aspect_ratio_max,0.015782360154555312,0.015782360154555312
gradient_boosting,num__source_max_line_length_gold_minus_loser,0.014600399854927752,0.014600399854927752
gradient_boosting,num__visual_horizontal_whitespace_ratio_gold_minus_loser,0.014469990786156283,0.014469990786156283
gradient_boosting,num__visual_image_width_gold_minus_loser,0.012542809588991843,0.012542809588991843
gradient_boosting,num__source_comment_line_count_gold_minus_loser,0.012476502346018206,0.012476502346018206
gradient_boosting,num__source_indent_std_diff_abs,0.011496334756315143,0.011496334756315143
gradient_boosting,num__source_halstead_volume_gold_minus_loser,0.011351982290697981,0.011351982290697981
gradient_boosting,num__source_token_entropy_mean,0.011064557546976718,0.011064557546976718
gradient_boosting,num__visual_horizontal_whitespace_ratio_max,0.01016076426525724,0.01016076426525724
gradient_boosting,num__source_indent_mean_diff_abs,0.010092019634981998,0.010092019634981998
gradient_boosting,num__source_blank_line_count_gold_minus_loser,0.009911224518395914,0.009911224518395914
gradient_boosting,num__source_avg_token_length_diff_abs,0.009869929237956203,0.009869929237956203
gradient_boosting,num__source_token_entropy_max,0.009748595082444016,0.009748595082444016
gradient_boosting,num__source_blank_line_ratio_mean,0.009699240903749877,0.009699240903749877
gradient_boosting,num__visual_clutter_score_gold_minus_loser,0.009449416986085785,0.009449416986085785
gradient_boosting,num__visual_line_length_mean_mean,0.009373077371342423,0.009373077371342423
gradient_boosting,num__source_avg_nonempty_line_length_diff_abs,0.009236595068678332,0.009236595068678332
gradient_boosting,num__source_blank_line_count_max,0.008702678376707358,0.008702678376707358
gradient_boosting,num__source_indent_mean_mean,0.008664443770460443,0.008664443770460443
gradient_boosting,num__source_halstead_distinct_operators_gold_minus_loser,0.00862417653592241,0.00862417653592241
gradient_boosting,num__visual_line_length_max_gold_minus_loser,0.008280205801017826,0.008280205801017826
gradient_boosting,num__visual_image_width_diff_abs,0.007633906103150983,0.007633906103150983
gradient_boosting,num__source_token_entropy_diff_abs,0.0076225919496151475,0.0076225919496151475
gradient_boosting,num__source_token_entropy_gold_minus_loser,0.00752275497633462,0.00752275497633462
gradient_boosting,num__source_blank_line_count_diff_abs,0.00744070713231907,0.00744070713231907
gradient_boosting,num__visual_line_length_max_max,0.007319538269300812,0.007319538269300812
gradient_boosting,num__source_literal_count_diff_abs,0.007318896030083527,0.007318896030083527
gradient_boosting,num__source_max_line_length_mean,0.00712713431166568,0.00712713431166568
gradient_boosting,num__visual_line_length_max_diff_abs,0.007077507644222686,0.007077507644222686
gradient_boosting,num__abs_human_score_gap,0.006675275905063999,0.006675275905063999
gradient_boosting,num__source_halstead_distinct_operands_mean,0.006525023722975555,0.006525023722975555
gradient_boosting,num__source_avg_nonempty_line_length_max,0.006456679299549966,0.006456679299549966
gradient_boosting,num__visual_line_length_mean_gold_minus_loser,0.006157072210194861,0.006157072210194861
gradient_boosting,num__source_avg_identifier_length_max,0.0061214559396045335,0.0061214559396045335
gradient_boosting,num__visual_code_bounding_box_width_gold_minus_loser,0.005886340952295079,0.005886340952295079
gradient_boosting,num__source_blank_line_ratio_gold_minus_loser,0.005854908859528348,0.005854908859528348
gradient_boosting,num__visual_non_background_pixel_density_mean,0.00575331876840935,0.00575331876840935
gradient_boosting,num__source_literal_count_gold_minus_loser,0.005626982088288674,0.005626982088288674
gradient_boosting,num__source_avg_nonempty_line_length_mean,0.005600689669890151,0.005600689669890151
gradient_boosting,num__source_halstead_length_gold_minus_loser,0.005564352448101208,0.005564352448101208
gradient_boosting,num__source_nesting_mean_diff_abs,0.005276791323383407,0.005276791323383407
gradient_boosting,num__source_operator_count_mean,0.005228967789801633,0.005228967789801633
gradient_boosting,num__source_avg_identifier_length_mean,0.0050404279306700455,0.0050404279306700455
gradient_boosting,num__source_switch_count_gold_minus_loser,0.005005096652951468,0.005005096652951468
gradient_boosting,num__visual_clutter_score_diff_abs,0.004756600950368256,0.004756600950368256
gradient_boosting,num__visual_aspect_ratio_gold_minus_loser,0.004676581072858182,0.004676581072858182
gradient_boosting,num__source_keyword_count_diff_abs,0.004611673633576253,0.004611673633576253
gradient_boosting,num__rf_margin_abs,0.00459544387529474,0.00459544387529474
gradient_boosting,num__source_nesting_mean_max,0.004509990596122479,0.004509990596122479
gradient_boosting,num__visual_line_length_max_mean,0.004411615211789994,0.004411615211789994
gradient_boosting,num__visual_image_width_mean,0.00434899927348142,0.00434899927348142
gradient_boosting,num__source_avg_line_length_diff_abs,0.004299877274158931,0.004299877274158931
gradient_boosting,num__visual_code_bounding_box_width_mean,0.004248329099257037,0.004248329099257037
gradient_boosting,num__source_avg_line_length_mean,0.004237601046041778,0.004237601046041778
gradient_boosting,num__visual_aspect_ratio_mean,0.004196596250006874,0.004196596250006874
gradient_boosting,num__source_loc_total_gold_minus_loser,0.004049601190249276,0.004049601190249276
gradient_boosting,num__source_identifier_unique_count_gold_minus_loser,0.004032807435233844,0.004032807435233844
gradient_boosting,num__visual_horizontal_whitespace_ratio_diff_abs,0.004009018136903758,0.004009018136903758
gradient_boosting,num__source_keyword_count_gold_minus_loser,0.0039935629497178105,0.0039935629497178105
gradient_boosting,num__source_method_like_count_gold_minus_loser,0.003869387287769454,0.003869387287769454
gradient_boosting,num__visual_contrast_score_gold_minus_loser,0.0038373146565010147,0.0038373146565010147
gradient_boosting,num__source_line_length_std_gold_minus_loser,0.0037967619209091225,0.0037967619209091225
gradient_boosting,num__visual_contrast_score_diff_abs,0.0037456095871017045,0.0037456095871017045
gradient_boosting,num__source_avg_token_length_max,0.0037150903980223498,0.0037150903980223498
gradient_boosting,num__source_while_count_gold_minus_loser,0.0033456102719795384,0.0033456102719795384
gradient_boosting,num__source_blank_line_ratio_max,0.0032690017277917974,0.0032690017277917974
gradient_boosting,num__visual_code_bounding_box_width_diff_abs,0.003257044064852706,0.003257044064852706
gradient_boosting,num__source_halstead_vocabulary_max,0.0031956014414273428,0.0031956014414273428
gradient_boosting,num__source_indent_max_mean,0.003186764835349426,0.003186764835349426
gradient_boosting,num__source_halstead_vocabulary_diff_abs,0.0030795031267856756,0.0030795031267856756
gradient_boosting,num__visual_clutter_score_max,0.003066299601344894,0.003066299601344894
gradient_boosting,num__source_max_line_length_max,0.003006200362734312,0.003006200362734312
gradient_boosting,num__source_if_count_mean,0.0028946410268002785,0.0028946410268002785
gradient_boosting,num__source_brace_count_diff_abs,0.0028122774496254703,0.0028122774496254703
gradient_boosting,num__source_literal_count_max,0.00276201468575513,0.00276201468575513
gradient_boosting,num__source_loc_nonempty_max,0.0027143534179465694,0.0027143534179465694
gradient_boosting,num__source_halstead_length_max,0.002652349798244345,0.002652349798244345
gradient_boosting,num__source_comment_line_count_diff_abs,0.002591143219875093,0.002591143219875093
gradient_boosting,num__source_line_length_std_mean,0.002583443667537159,0.002583443667537159
gradient_boosting,num__source_keyword_count_max,0.002532176192635253,0.002532176192635253
gradient_boosting,num__rf_margin_percentile,0.0025279939284552537,0.0025279939284552537
gradient_boosting,num__source_parenthesis_count_mean,0.002428143341745917,0.002428143341745917
gradient_boosting,num__source_if_count_diff_abs,0.0023869844192859154,0.0023869844192859154
gradient_boosting,num__source_operator_count_max,0.0023763080657915507,0.0023763080657915507
gradient_boosting,num__source_loc_total_mean,0.002349329281386028,0.002349329281386028
gradient_boosting,num__source_max_line_length_diff_abs,0.0022826183604922274,0.0022826183604922274
gradient_boosting,num__source_api_call_count_gold_minus_loser,0.0021994022634953046,0.0021994022634953046
