rq0_id,language,condition,sigma_pixels,cue_present,image_width,image_height,pixel_std,gradient_energy,nonblank,source_sha256,image_sha256,image_path
dorn_cuda_007,cuda,gaussian_sigma_4,4.0,True,1028,1133,17.42767333984375,5.566166877746582,True,bad989290e4d08ad5c75e9e5f19bd135e0d3bf0d5d26a8c94017d91fde8bb0e0,3ab9f6bb99fc292eb8ca64af6e6b0c459fdedd3f38f22ddf91229397b3fb0501,results/grounded_protocol_3lang_20260721/rendered/perturbation/gaussian_sigma_4/dorn_cuda_007.png
dorn_cuda_008,cuda,baseline,0.0,True,1028,230,44.754249572753906,2047.61865234375,True,d2ecfd2f351bf7e214065d82cbae2109a111fb984d09d32bedeba3799fe249d1,53f2a159ba9bb1c4d410ef904753774c3d8d06d614d7ad146feea590f8ec03dd,results/grounded_protocol_3lang_20260721/rendered/perturbation/baseline/dorn_cuda_008.png
dorn_cuda_008,cuda,no_indent,0.0,True,1028,230,44.754249572753906,2047.618896484375,True,d2ecfd2f351bf7e214065d82cbae2109a111fb984d09d32bedeba3799fe249d1,90d4d21c7980fc0088d724c61502714012b2293445fdd1e4a847e0abe776b470,results/grounded_protocol_3lang_20260721/rendered/perturbation/no_indent/dorn_cuda_008.png
dorn_cuda_008,cuda,no_blank_lines,0.0,True,1028,167,51.42245864868164,2789.44580078125,True,d2ecfd2f351bf7e214065d82cbae2109a111fb984d09d32bedeba3799fe249d1,2b6a10b1e45c2846222606b486d827b4ebcfd2b627cfaedc1d43f61f3dfea80e,results/grounded_protocol_3lang_20260721/rendered/perturbation/no_blank_lines/dorn_cuda_008.png
dorn_cuda_008,cuda,gaussian_sigma_1,1.0,True,1028,230,32.2473258972168,338.182861328125,True,d2ecfd2f351bf7e214065d82cbae2109a111fb984d09d32bedeba3799fe249d1,752bb60ab773a827d541fb5be3c0d25268b2098cc8528fbcadc53e2445257609,results/grounded_protocol_3lang_20260721/rendered/perturbation/gaussian_sigma_1/dorn_cuda_008.png
dorn_cuda_008,cuda,gaussian_sigma_2,2.0,True,1028,230,25.16722297668457,48.25153350830078,True,d2ecfd2f351bf7e214065d82cbae2109a111fb984d09d32bedeba3799fe249d1,eff177914447a9587be5bb4b9fc07c1a4758351cad298bac3ea1fe8d607c2f71,results/grounded_protocol_3lang_20260721/rendered/perturbation/gaussian_sigma_2/dorn_cuda_008.png
dorn_cuda_008,cuda,gaussian_sigma_4,4.0,True,1028,230,19.871152877807617,8.6273193359375,True,d2ecfd2f351bf7e214065d82cbae2109a111fb984d09d32bedeba3799fe249d1,d8bf98460f8fcfed09c72f2745f4f6ac8203465e1d82163bcd8f4f1bcf065827,results/grounded_protocol_3lang_20260721/rendered/perturbation/gaussian_sigma_4/dorn_cuda_008.png
dorn_cuda_009,cuda,baseline,0.0,True,1028,629,40.509037017822266,1657.4659423828125,True,7ee402ef526723c201c553033797577bdb667176c439ec3be711ae344ac275e0,9026e4c2a6b7a8a4db2b94cf582894f6a423d7950f0e142ae45f71c4d5c4e5d7,results/grounded_protocol_3lang_20260721/rendered/perturbation/baseline/dorn_cuda_009.png
dorn_cuda_009,cuda,no_indent,0.0,True,1028,629,40.509037017822266,1657.4659423828125,True,7ee402ef526723c201c553033797577bdb667176c439ec3be711ae344ac275e0,2fff826f7ac32da4c4ebfdea85db640cffb39084fd0645d0c06c361defcf355a,results/grounded_protocol_3lang_20260721/rendered/perturbation/no_indent/dorn_cuda_009.png
dorn_cuda_009,cuda,no_blank_lines,0.0,True,1028,524,43.81601333618164,1966.59375,True,7ee402ef526723c201c553033797577bdb667176c439ec3be711ae344ac275e0,ae5feae0f8ca677003cb04b0c45aa925b350d7a1007a229a45ab58cc592b7bda,results/grounded_protocol_3lang_20260721/rendered/perturbation/no_blank_lines/dorn_cuda_009.png
dorn_cuda_009,cuda,gaussian_sigma_1,1.0,True,1028,629,29.306072235107422,269.66278076171875,True,7ee402ef526723c201c553033797577bdb667176c439ec3be711ae344ac275e0,e3414eca37f4d0d29e5e94e6f0180efc5acc95aae99d92d853be7d13bb596d17,results/grounded_protocol_3lang_20260721/rendered/perturbation/gaussian_sigma_1/dorn_cuda_009.png
dorn_cuda_009,cuda,gaussian_sigma_2,2.0,True,1028,629,22.942230224609375,40.281158447265625,True,7ee402ef526723c201c553033797577bdb667176c439ec3be711ae344ac275e0,5086ba9822a295deaf4094c7ad17e135019ed0f830aba77c5589b43c99fc8ad3,results/grounded_protocol_3lang_20260721/rendered/perturbation/gaussian_sigma_2/dorn_cuda_009.png
dorn_cuda_009,cuda,gaussian_sigma_4,4.0,True,1028,629,18.28501319885254,6.193540573120117,True,7ee402ef526723c201c553033797577bdb667176c439ec3be711ae344ac275e0,f6546b80a9b5729799d1c04a110170a092587d9dd52b345f98be260ebf363e7f,results/grounded_protocol_3lang_20260721/rendered/perturbation/gaussian_sigma_4/dorn_cuda_009.png
dorn_cuda_010,cuda,baseline,0.0,True,1028,1343,47.10892868041992,2246.71337890625,True,24ae6aef6f48d58f4da24b97f3f2576022a24d60b8b05e53b4258961f9b78c4b,eec4c926e21ed37a8e073d4ca77a5f6d171a4eeb481950ffee409728d5f4f858,results/grounded_protocol_3lang_20260721/rendered/perturbation/baseline/dorn_cuda_010.png
dorn_cuda_010,cuda,no_indent,0.0,True,1028,1343,47.10892868041992,2246.71337890625,True,24ae6aef6f48d58f4da24b97f3f2576022a24d60b8b05e53b4258961f9b78c4b,4c8d9d78fa09a029168c797736c25d8532b224f40f51a5e6d253509d4e0786fc,results/grounded_protocol_3lang_20260721/rendered/perturbation/no_indent/dorn_cuda_010.png
dorn_cuda_010,cuda,no_blank_lines,0.0,True,1028,1133,50.58040237426758,2637.42724609375,True,24ae6aef6f48d58f4da24b97f3f2576022a24d60b8b05e53b4258961f9b78c4b,1e647270626d93be55901af3bd96388efdb82c92a233dbb3d439207e56c34881,results/grounded_protocol_3lang_20260721/rendered/perturbation/no_blank_lines/dorn_cuda_010.png
dorn_cuda_010,cuda,gaussian_sigma_1,1.0,True,1028,1343,33.74007797241211,383.1558837890625,True,24ae6aef6f48d58f4da24b97f3f2576022a24d60b8b05e53b4258961f9b78c4b,df63cf6a05c2850158f242d7797d22374d20b3615e3532679ec226c64e3fb6d8,results/grounded_protocol_3lang_20260721/rendered/perturbation/gaussian_sigma_1/dorn_cuda_010.png
dorn_cuda_010,cuda,gaussian_sigma_2,2.0,True,1028,1343,25.91568374633789,53.63734436035156,True,24ae6aef6f48d58f4da24b97f3f2576022a24d60b8b05e53b4258961f9b78c4b,f2a9464de40dc00c2a42eac00a07dc4273ca3a155638b5f7792ad511518c0bfc,results/grounded_protocol_3lang_20260721/rendered/perturbation/gaussian_sigma_2/dorn_cuda_010.png
dorn_cuda_010,cuda,gaussian_sigma_4,4.0,True,1028,1343,20.45224952697754,8.510865211486816,True,24ae6aef6f48d58f4da24b97f3f2576022a24d60b8b05e53b4258961f9b78c4b,fb8c1b37864afe343b164d4b110db95e3c127083846d55d0a71d66e67ca9a2b7,results/grounded_protocol_3lang_20260721/rendered/perturbation/gaussian_sigma_4/dorn_cuda_010.png
dorn_cuda_011,cuda,baseline,0.0,True,1028,230,34.5523796081543,1161.882080078125,True,fc08bde1280b19d23afd457d99b23f36793dd3b37ae5a4689c8a35f950421722,4527f2cfe8267e8f64bab9c92d8df395f95defef2c3e2f0265d9ec731fecb0ef,results/grounded_protocol_3lang_20260721/rendered/perturbation/baseline/dorn_cuda_011.png
dorn_cuda_011,cuda,no_indent,0.0,True,1028,230,34.5523796081543,1161.882080078125,True,fc08bde1280b19d23afd457d99b23f36793dd3b37ae5a4689c8a35f950421722,7c92f4b3c6de047381c2c50d9e96fc41d0d07b8d86ca772739c1d1610c387bb9,results/grounded_protocol_3lang_20260721/rendered/perturbation/no_indent/dorn_cuda_011.png
dorn_cuda_011,cuda,no_blank_lines,0.0,True,1028,188,37.65637969970703,1404.137451171875,True,fc08bde1280b19d23afd457d99b23f36793dd3b37ae5a4689c8a35f950421722,10461dcd52dc338f9ee2fd759b419508bd0c70d9e89da9eea44fb2467fb23849,results/grounded_protocol_3lang_20260721/rendered/perturbation/no_blank_lines/dorn_cuda_011.png
dorn_cuda_011,cuda,gaussian_sigma_1,1.0,True,1028,230,25.103534698486328,196.7783966064453,True,fc08bde1280b19d23afd457d99b23f36793dd3b37ae5a4689c8a35f950421722,5e47aae15ddf426e2b5782985cacecd524ed5df709148d06aeb52a2b22af43b4,results/grounded_protocol_3lang_20260721/rendered/perturbation/gaussian_sigma_1/dorn_cuda_011.png
dorn_cuda_011,cuda,gaussian_sigma_2,2.0,True,1028,230,19.58849334716797,29.377853393554688,True,fc08bde1280b19d23afd457d99b23f36793dd3b37ae5a4689c8a35f950421722,3e578cd138592b38f9de595f3529f8d0c76e4bfba0a6328b6a423aa02917bf6c,results/grounded_protocol_3lang_20260721/rendered/perturbation/gaussian_sigma_2/dorn_cuda_011.png
dorn_cuda_011,cuda,gaussian_sigma_4,4.0,True,1028,230,15.504975318908691,4.782103061676025,True,fc08bde1280b19d23afd457d99b23f36793dd3b37ae5a4689c8a35f950421722,eddfaded3cbac0a7862611877f9e33dfdc313c1f5056c4d7a897f718e9450ff8,results/grounded_protocol_3lang_20260721/rendered/perturbation/gaussian_sigma_4/dorn_cuda_011.png
dorn_cuda_012,cuda,baseline,0.0,True,1028,188,35.550880432128906,1272.067626953125,True,2fa9a5bc663a9101a01a271cbaddc8d5cbf2fd83add1272b57f9a256a6ef8d11,acb585ead34972a2eac041a2486525f0c27e740b65c38f1847474730e3a36ed6,results/grounded_protocol_3lang_20260721/rendered/perturbation/baseline/dorn_cuda_012.png
dorn_cuda_012,cuda,no_indent,0.0,True,1028,188,35.550880432128906,1272.067626953125,True,2fa9a5bc663a9101a01a271cbaddc8d5cbf2fd83add1272b57f9a256a6ef8d11,2322f604fa7ff77800d691748e3bdaff1360d3035ce5897b656c59efd5640ca1,results/grounded_protocol_3lang_20260721/rendered/perturbation/no_indent/dorn_cuda_012.png
