rq0_id,snippet_id,dataset_name,raw_code,human_mean_score,human_score_z_within_dataset,human_score_minmax_within_dataset,binary_label_median,binary_label_tertile_strict,tertiary_label,num_annotators,language,LOC,cyclomatic_complexity,min_score,max_score,code_type,exact_code_hash,formatting_normalized_hash,exact_duplicate_group_id,formatting_duplicate_group_id,duplicate_group_id,source_metadata,source_key,source_path,source_row_index
rq0_0012,14,Buse,"3
Object
removeName( String
name)
throws
HsqlException
{
Object
nameList
remove(name) ;
Owner
=
;
if
(owner
null)
==
{
1[
should
contain
name
8
throw
Trace.error(Trace . GENERAL_ERROR) ;
9
10
11
return
Owner;",4.049586776859504,1.2166658254683484,0.8815789473684211,readable,readable,high,,java,6,1,2.0,5.0,Code,067d0f6455aaa054fd34ab08e7d536723a6b426011e12a3082413b3c32bb166b,f0cde504cc848a51ab46886aa24058fdd13e537a53b2ad8e9f0553a8597412b1,,,,"{""source_key"": NaN, ""source_path"": NaN, ""source_row_index"": 12, ""original_snippet_id"": ""14""}",,,12
rq0_0013,15,Buse,"Math.min( (option.getMaximumValue( )
3
int stepSize
=
option. getMinimumValue( ) )
10
1000) ;
[
spinner
JSpinner(new SpinnerNumberModel (option
new
=
getValue() =
;
option. getMinimumValue( ) ,
option.getMaximumValue( ) ,
Math
max ( 1 ,
stepSi
ze) ) ) ;
spinner.setToolTipText(option.getShortDescription() )
8",1.834710743801653,-2.312423239943941,0.0,unreadable,unreadable,low,,java,4,1,1.0,5.0,Code,2489019a1d4140875c8eede5c3c1f9b74fee0c3ff65b65281aabe1342ecce501,1321ce9b740d56c2126ab87f0d34cbe4084390a088031b94c5f2dc8ccbd3689c,,,,"{""source_key"": NaN, ""source_path"": NaN, ""source_row_index"": 13, ""original_snippet_id"": ""15""}",,,13
rq0_0014,16,Buse,"3
if
parent
null
=
setStrictJava
parent.getStrictJava() ) ;
this.sourceFileInfo
sourceFileInfo;
=
5
BshClassManager
BshClassManager.createClassMan
bcm
=
6
ager(
this
) ;",2.900826446280992,-0.613719921144742,0.4243421052631579,unreadable,unreadable,low,,java,4,1,1.0,5.0,Code,b153852c78de692548945e8c3d13fd457ee8324cf3e3b5762f6432be862c1c9d,2abfd87b96c1fd42054da9910b8e263f760dfed9b7b49a78af550cbbf01f8e17,,,,"{""source_key"": NaN, ""source_path"": NaN, ""source_row_index"": 14, ""original_snippet_id"": ""16""}",,,14
rq0_0015,17,Buse,"3
Vector-DeviceIf-( ) ;
mDevices
=
new
DeviceFileHandling
DeviceFileHandling ( )
;
reader
=
new
for
(int
0; i
num;
i++)
1
=
<
String
8
classname
(String)
in. readObject ( ) ;
=",3.7355371900826446,0.7162725997755606,0.756578947368421,readable,readable,high,,java,4,1,2.0,5.0,Code,46dbcfaf6fe787d18e473004bbb4290ff6cbd9f8516951422738ecaac61d68d2,c1df930da391dbb994dca70c7b58e07e7e28b3af04e433816cead65d13728168,,,,"{""source_key"": NaN, ""source_path"": NaN, ""source_row_index"": 15, ""original_snippet_id"": ""17""}",,,15
rq0_0016,18,Buse,"1
[ **
Testing
*
Do not
purposes only .
use
*|
public Result
runMain(String
args)
System.out.println( ""JUnit
version
Version.id() ) ;
List-Class<?>>
classes=
ArrayList<Class<?>>() ;
new
List<Failure> missingClasses=
ArrayList<Failurez ( ) ;
new",2.471074380165289,-1.298468545776979,0.2532894736842103,unreadable,unreadable,low,,java,4,1,1.0,5.0,Code,e3b3bd9b116eabe05389f34480d838a592fb8259ad129fa359b057670ccc0456,0159ff71e4f129d26c82a5b775ba7ded989d751ee46a592b89750d9ef627bc2c,,,,"{""source_key"": NaN, ""source_path"": NaN, ""source_row_index"": 16, ""original_snippet_id"": ""18""}",,,16
rq0_0017,19,Buse,"1
[ **
*
temp
constraint
constructor
*|
mainCols ,
Constraint (HsqlName
name ,
int[ ]
Table
refTable
int[ ]
refCols _
int deleteAction,
int type,
int updateAction)
8
9
ConstraintCore( ) ;
core
new
10
constName
name;
constType
11
type;
=",3.553719008264463,0.4265712585849998,0.6842105263157895,readable,discard,mid,,java,5,1,1.0,5.0,Code,cbf8ee0807fb071192af03065d3e3a6f28424978d99f9298e9ea8b03ab029ce3,132f1a4a742d10574109bb677b00fa77a5e20c92177ff444243a5f42662efac8,,,,"{""source_key"": NaN, ""source_path"": NaN, ""source_row_index"": 17, ""original_snippet_id"": ""19""}",,,17
rq0_0018,20,Buse,"1
int
eventId
active?
ON
OFF ;
=
ActionEvent
blinkEvent
ActionEvent (this
eventI
=
new
1
d
blink"" ) ;
fireActionEvent (blinkEvent) ;",3.2644628099173554,-0.0343172387636203,0.569078947368421,unreadable,discard,mid,,java,3,1,1.0,5.0,Code,3e258ae064f98193932c583a72015e8b10d4d5d874715dbbc7a8593f7558f784,e26e6ca0612d457a752f73823813583a303c0352ad4f7e59fd865e4615bc63e3,,,,"{""source_key"": NaN, ""source_path"": NaN, ""source_row_index"": 18, ""original_snippet_id"": ""20""}",,,18
rq0_0019,21,Buse,"returnType ) )
1
else
if
isPrimitive (
int opcode
IRETURN;
=
String type;
String
meth;",3.727272727272727,0.7031043569941712,0.7532894736842104,readable,readable,high,,java,5,1,1.0,5.0,Code,7407ce7a53f8d8228762ed9966a61f2062a2c4d8dab2c33a232d013f7d73bb7f,34dceecb14b57c63353d982ed2cbe310596ad1ed853e289b237fcd347252fdb8,,,,"{""source_key"": NaN, ""source_path"": NaN, ""source_row_index"": 19, ""original_snippet_id"": ""21""}",,,19
rq0_0020,22,Buse,"3
[ **
*
Returns
the
PluginPanel
*
@return
Panel
;
*|
public
JPanel
createSettingsPanel ( )
{
CapturePluginPanel
mPanel
mOwner ,
mCloneData) ;
=
new
mPanel. setBorder(Borders. createEmptyBorder(Sizes . DLUYS
Sizes.DLUY5 , Sizes. DLUX5) ) ;
8
Sizes.DLUXS
9
mPanel. setSelectedTab (mCurrentPanel) ;",2.7355371900826446,-0.8770847767725254,0.3585526315789473,unreadable,unreadable,low,,java,4,1,1.0,5.0,Code,31bb516bac5843a16987ad27d8becd1f97ae1e3b38ca687ae9395e324d491e43,ea2a72cdac16d7b329c687e0aa90f79c092b30b0bc80c24c26e46ae18622db37,,,,"{""source_key"": NaN, ""source_path"": NaN, ""source_row_index"": 20, ""original_snippet_id"": ""22""}",,,20
rq0_0021,23,Buse,"void printFailures (Result
3
protected
result)
{
(result.getFailureCount ( )
if
0)
==
return;
(result.getFailureCount ( )
;
if
1)
==
getWriter() .println( ""There
result.getFai
was
+
lureCount( )
failure:"" ) ;
+
else
8
getWriter() .println( ""There
result.getFa
were
+
9
ilureCount ( )
failures:"" ) ;
+",3.933884297520661,1.0323104265288996,0.8355263157894736,readable,readable,high,,java,7,1,1.0,5.0,Code,ca2d71912697aabbf4db16dc5f8a3459aca8fe0bc62d2b65d103b8e0dffee0e6,930c43ccf59488ca92bce9a187ee72208b6b1994de021ad63a98f6bcf20126aa,,,,"{""source_key"": NaN, ""source_path"": NaN, ""source_row_index"": 21, ""original_snippet_id"": ""23""}",,,21
rq0_0022,24,Buse,"public
static long getNormalisedTime(long
3
t)
{
synchronized
(tempCalDefault)
{
;
setTimeInMillis
tempCalDefault ,
t) ;
resetToTime
tempCalDefault) ;
return getTimeInMillis
tempCalDefault) ;",3.479338842975207,0.3080570735524975,0.6546052631578948,readable,discard,mid,,java,5,1,1.0,5.0,Code,aab3cdbee72eda4d85545ceb1c88ddf6f411b94d64ea6a86d8028bbeb4e5f953,94f2839ef825650723f08ed2ca92572119e9b6f95f5ea1fa72d49a569a3fe7e7,,,,"{""source_key"": NaN, ""source_path"": NaN, ""source_row_index"": 22, ""original_snippet_id"": ""24""}",,,22
rq0_0023,25,Buse,"public
3
boolean
check(Unit
PathNode p)
U,
{
if (p.getTile( ) .getSettlement ( )
null
&&
!=
p
getTile( ) . getSettlement ( ) . getOwner( )
pla
==
;
yer
&C p.getTile( ) . getSettlement ( )
!= in
Settlement)
p.getTile( ) .getSettlement
Settlement
S
=
8
() ;
p. getTurns ( ) ;
9
int
turns
=
10
destinations.add (new
ChoiceItem(s.toStri
11
ng ( )
(""
turns
"")"", s) ) ;
+
II
+
+",2.0991735537190084,-1.891039470939489,0.1052631578947368,unreadable,unreadable,low,,java,6,1,1.0,5.0,Code,a045be0b449abb83f2b1447bc9a602b41aeafa707206ba527bf89c06ddd82298,563e429bfa6c7afac8e21c376230d9bb995280f4e0cc403742290b28610941ba,,,,"{""source_key"": NaN, ""source_path"": NaN, ""source_row_index"": 23, ""original_snippet_id"": ""25""}",,,23
rq0_0024,26,Buse,"1
if ( (bufpos
1)
Len)
+
7=
System.arraycopy (buffer, bufpos
len
+
1 ,
ret ,
0 ,
1
en) ;
else
bufpos
System.arraycopy (buffer ,
bufsize
(Zen
1
ret ,
)
0
8
Len
bu
9
fpos
1
10
)
11
System.arraycopy (buffer ,
0 _
ret ,
len
bufpos
1 ,
b
12
ufpos
1) ;
+",2.3884297520661155,-1.4301509735908695,0.2203947368421051,unreadable,unreadable,low,,java,7,1,1.0,5.0,Code,1253f6f4de763ec094f492bcfd71fc2757794eda94399fc0723a53a67aa24b22,3e753c80b4f4d4e6e2b21af37cdd6f5b29493e4d6dac9ebb2576581042206de4,,,,"{""source_key"": NaN, ""source_path"": NaN, ""source_row_index"": 24, ""original_snippet_id"": ""26""}",,,24
rq0_0025,27,Buse,"1
[ **
proper position
*
Compute
the
for
centered
window
a
*|
private
Point comuteDisplayPointCentre(Dimension
dim)
{
Toolkit.getDefaultToolkit() . getSc
Dimension
screen
=
reenSize( ) ;
int
(screen.width
dim.width)
1 2;
X
=
8
int
(screen.height
dim.height) / 2;
y",3.7520661157024793,0.7426090853383388,0.763157894736842,readable,readable,high,,java,4,1,1.0,5.0,Code,593ba0b39ffe4c914628971e32730df56e4b56e0f7574db7e511ba8889ce589e,8a881bb934c668bf0222535aa41acd68d41a8cb0b4eae18e7dd4fbacd6ec0675,,,,"{""source_key"": NaN, ""source_path"": NaN, ""source_row_index"": 25, ""original_snippet_id"": ""27""}",,,25
rq0_0026,28,Buse,"public
3
void
filter(Filter
filter)
throws
NoTestsRemainEx
ception
fRunners.iterator() ;
for (Iterator-Runner>
iter=
ite
;
r.hasNext ( ) ; )
{
Runner
runner=
iter.next ( ) ;
if
(filter.shouldRun(runner.getDescription( ) ) )
filter.apply(runner) ;
8
else
9
iter. remove( ) ;",2.8677685950413223,-0.6663928922702992,0.4111842105263157,unreadable,unreadable,low,,java,7,1,1.0,5.0,Code,0acc386c08d6f5ebf4e3adb501282b50531e8f402f5af3bd587eb08d53f122ad,c7d0c6f26491dffa4c6ef1bdef7171032b6a81ea97f875996970dd091c5f9d14,,,,"{""source_key"": NaN, ""source_path"": NaN, ""source_row_index"": 26, ""original_snippet_id"": ""28""}",,,26
rq0_0027,29,Buse,"3
boolean
hasReturnValue;
outlen
parameters. Length;
=
4
offset
=
0",3.9421487603305785,1.045478669310289,0.8388157894736842,readable,readable,high,,java,3,1,1.0,5.0,Code,7f8246462de5a18fb9c2ab736a0d6ee438ae377534fdd42411ac734f2e095e28,33b589d6e298efd7a390db9d9430febd1193457db230429272b45a5d1b5ff21c,,,,"{""source_key"": NaN, ""source_path"": NaN, ""source_row_index"": 27, ""original_snippet_id"": ""29""}",,,27
rq0_0028,30,Buse,"3
[ **
*
Sets
the currently
<codezMapTransform</code>.
chosen
applied
*
@param
mt
The
transform
that
should
be
to
a
;
*
<code-Tile</code>
that
is
clicked
the map _
on
*[
public void setMapTransform(MapTransform
mt)
{
currentMapTransform
mt;
=
freeColc
8
MapControlsAction
(MapControlsAction)
mca
9
lient.getActionManager( ) . getFreeColAction(MapControl
10
sAction. ID) ;
11
if
(mca. getMapControls ( )
null)
0=
{
12
mca. getMapControls ( ) . update(mt) ;",2.793388429752066,-0.7849070773028014,0.381578947368421,unreadable,unreadable,low,,java,5,1,1.0,5.0,Code,10186771c173d4edbd0bdb624d4f2ddd835af2d635c6e997c83f6a3a26c455cc,9e2558b577d33a64dbc8fb1e855252be957a2c07b03c9ef39fcb25b1166761a7,,,,"{""source_key"": NaN, ""source_path"": NaN, ""source_row_index"": 28, ""original_snippet_id"": ""30""}",,,28
rq0_0029,31,Buse,"3
if
(iterateOverMe
instanceof String)
return
createEnumeration( ( (String) iterateOve
;
rMe) . toCharArray ( ) ) ;
if (iterateOverMe
instanceof StringBuffer)
return
createEnumeration
iterateOverMe.toString ( ) . toCharArray () ) ;
8
9
10
throw
IllegalArgumentException (
new
11
""Cannot
enumerate object
of type
+iterateov
erMe. getclass() ) ;
12",3.2644628099173554,-0.0343172387636203,0.569078947368421,unreadable,discard,mid,,java,7,1,1.0,5.0,Code,4444f095b0483bc817bb5c28e7d6031a6e00982b94ec63194aa6880ea5060947,1b910d28f7d2e1881744956417711fca263fef14f100a4902e4c4da8819ec153,,,,"{""source_key"": NaN, ""source_path"": NaN, ""source_row_index"": 29, ""original_snippet_id"": ""31""}",,,29
rq0_0030,32,Buse,"[**
3
*
Constructs
new Date object ,
initialized
with
the
a
curr
ent
date
;
*|
pubaiendateCalendar
Calendar.getInstance ( ) ;
=
mCalendar.get (Calendar. YEAR) ;
mYear
=
8
mMonth
mCalendar.get ( Calendar.MONTH)
1;
+",4.223140495867769,1.4931989238775203,0.950657894736842,readable,readable,high,,java,4,1,1.0,5.0,Code,8310aff1dbf142570e42f17cbdcaa3ab9d5733372867011bc0c461ee5af7a492,801573a45b3ef7d88098a074c158a62c2c0041eda951118e3cc74fadec0a2cee,,,,"{""source_key"": NaN, ""source_path"": NaN, ""source_row_index"": 30, ""original_snippet_id"": ""32""}",,,30
rq0_0031,33,Buse,"3
[**
*
@param
contextLength
the
maximum
length
for
<code
>expected</ code>
and
<codezactual</code>
When
cont
;
extLength
the Strings
*
is
exceeded ,
shortened
are
the expected string
*
@param expected
value
*
@param
actual
the
actual string
value
8
*1
public ComparisonCompactor(int
contextLength, String
9
String
10
expected_
actual)
11
fContextLength= contextLength;
12
fExpected- expected;
13
fActual=
actual;",4.016528925619835,1.163992854342792,0.868421052631579,readable,readable,high,,java,4,1,1.0,5.0,Code,1ea24a4d3bb0024232e16d3949959848120a7619ebe2b58df3734e05d8a60803,04ff40daa24cc0fbfc5b7e2ffa9197b63971cb2300ff5180dc7e3d7439afa74e,,,,"{""source_key"": NaN, ""source_path"": NaN, ""source_row_index"": 31, ""original_snippet_id"": ""33""}",,,31
rq0_0032,34,Buse,"3
CompiledStatement. DELETE
case
executeDeleteStatement (cs) ;
return
CompiledStatement
;
CALL
case
return
executeCallStatement (cs) ;
CompiledStatement.DDL
case
8
return
executeDDLStatement (cs) ;",4.347107438016529,1.690722565598357,1.0,readable,readable,high,,java,6,1,1.0,5.0,Code,6ce4915c078b0364dd33a78b77a00a725d8aee32a8c320f507b21b4b93cd0ff7,034689ffba0de6ca8f516503fae6209b7a8ebda6c7f09f1ac26b38f8c06920f7,,,,"{""source_key"": NaN, ""source_path"": NaN, ""source_row_index"": 32, ""original_snippet_id"": ""34""}",,,32
rq0_0033,35,Buse,"3
[ **
*
Creates
new <code-DisbandUnitAction</code>
a
*
;
*
@param
freeColClient
The
main
controller object
for
t
he
client
*|
DisbandUnitAction(FreeColClient freeColClient)
8
super(freeColClient ,
unit.state.8""
null,
KeyStroke
9
getKeyStroke( 'D'
0) ) ;
putValue ( BUTTON_
10
IMAGE
freeColClient.getImageLibrary
11
() . getUnitButtonImageIcon ( ImageLibrary . UNIT_BUTTON_
D
12
ISBAND ,
13
0) ) ;
putValue (BUTTON_ROLLOVER
14
IMAGE
freeColClient.getIma
15
geLibrary ( ) . getUnitButtonImageIcon
16
ImageLibrary . UNIT
BUTTON_DISBAND ,
1) ) ;",2.008264462809917,-2.0358901415347703,0.0690789473684209,unreadable,unreadable,low,,java,6,1,1.0,5.0,Code,732fb5862774f7d2cd6417f0dfae0ae500f891fb7e1771650e0b47d4adccc157,101afa6c3b7577a5e2789afa3081e1799990bfb5540c1fcc40a51386aac7e184,,,,"{""source_key"": NaN, ""source_path"": NaN, ""source_row_index"": 33, ""original_snippet_id"": ""35""}",,,33
rq0_0034,36,Buse,"3
Class
clas
object.getclass ( ) ;
=
Field
field
Reflect.resolveJavaField(
=
clas
name ,
false/*onlyStatic*/ ) ;
5
if
field
null
=
return
Variable(
new
name, field.getType( ) ,
6
LHS
object ,
field ) ) ;
new",2.5454545454545454,-1.1799543607444758,0.2828947368421052,unreadable,unreadable,low,,java,6,1,1.0,5.0,Code,cfc0bb340b826f014a476bd545645eef209946b87e1993937e2ce5ad3e8810da,af9f9e23ad1f1411f1e7e12107d65f81f2feb3f86fde52e877c3d607e38aa4a4,,,,"{""source_key"": NaN, ""source_path"": NaN, ""source_row_index"": 34, ""original_snippet_id"": ""36""}",,,34
rq0_0035,37,Buse,"3
for(AbstractPluginProgramFormating
config
mConfigs)
s& config.isValid() )
if(config
null
0=
config.getNa
;
list.add (new ProgramReceiveTarget (this
config.getId ( ) ) ) ;
me( ) ,
if(list.isEmpty() )
list.add(new ProgramReceiveTarget(this
8
DEFAULT CONFIG
9
getName( )
DEFAULT_CONFIG.getId( ) ) ) ;
10
list.toArray(new ProgramReceiveTarget [ist.size( )
11
return
12
1) ;",2.5785123966942147,-1.127281389618919,0.2960526315789472,unreadable,unreadable,low,,java,6,1,1.0,5.0,Code,f12fd5cacee84493c579415cff706b1929ff3bf56037c61bb6170923b74463dc,cec6834f025dc1648a953f700076624bdab3496faa8ae69f947fdd572ca51990,,,,"{""source_key"": NaN, ""source_path"": NaN, ""source_row_index"": 35, ""original_snippet_id"": ""37""}",,,35
rq0_0036,38,Buse,"3
Class<?
extends
Throwable>
expectedException (Method
meth
od )
{
Test
annotation=
method . getAnnotation (Test.class) ;
;
if
(annotation.expected ( )
None. class)
return null;
else
return
annotation.expected ( ) ;",2.7768595041322315,-0.8112435628655795,0.375,unreadable,unreadable,low,,java,6,1,1.0,5.0,Code,41631da949f9236d706c857741093f54d1b1ab28fcc38f8d866d34af5bc2b262,30299fafd38b3bb463b8f55dc5d1fb6726a734a9ba1826df8d66ee0f6af9a535,,,,"{""source_key"": NaN, ""source_path"": NaN, ""source_row_index"": 36, ""original_snippet_id"": ""38""}",,,36
rq0_0037,39,Buse,"3
row [ 1]
ns . getCatalogName
row [0]) ;
row [ 2]
schema. equals (defschema)
Boolean. TRUE
=
2
Boolean
FALS
5
E;
t.insertSys (row) ;
6",2.9669421487603307,-0.5083739788936292,0.4506578947368421,unreadable,discard,mid,,java,4,1,1.0,5.0,Code,4816e01c8c9998459b3939956b0cb4e68fb6fcf28c5d652612d43c881a4798af,26e53efc76fe72b05b63d8a1791a0119fd617cae900a718854cc5101b850d948,,,,"{""source_key"": NaN, ""source_path"": NaN, ""source_row_index"": 37, ""original_snippet_id"": ""39""}",,,37
