model,feature,importance,abs_importance
decision_tree_depth3,num__source_for_count_diff_abs,0.0,0.0
decision_tree_depth3,num__source_for_count_max,0.0,0.0
decision_tree_depth3,num__source_for_count_mean,0.0,0.0
decision_tree_depth3,num__source_for_count_gold_minus_loser,0.0,0.0
decision_tree_depth3,num__source_while_count_diff_abs,0.0,0.0
decision_tree_depth3,num__source_while_count_max,0.0,0.0
decision_tree_depth3,num__source_while_count_mean,0.0,0.0
decision_tree_depth3,num__source_while_count_gold_minus_loser,0.0,0.0
decision_tree_depth3,num__source_switch_count_diff_abs,0.0,0.0
decision_tree_depth3,num__source_switch_count_max,0.0,0.0
decision_tree_depth3,num__source_switch_count_mean,0.0,0.0
decision_tree_depth3,num__source_switch_count_gold_minus_loser,0.0,0.0
decision_tree_depth3,num__source_try_count_diff_abs,0.0,0.0
decision_tree_depth3,num__source_try_count_max,0.0,0.0
decision_tree_depth3,num__source_try_count_mean,0.0,0.0
decision_tree_depth3,num__source_try_count_gold_minus_loser,0.0,0.0
decision_tree_depth3,num__source_catch_count_diff_abs,0.0,0.0
decision_tree_depth3,num__source_catch_count_max,0.0,0.0
decision_tree_depth3,num__source_catch_count_mean,0.0,0.0
decision_tree_depth3,num__source_catch_count_gold_minus_loser,0.0,0.0
decision_tree_depth3,num__source_exception_handling_count_diff_abs,0.0,0.0
decision_tree_depth3,num__source_exception_handling_count_max,0.0,0.0
decision_tree_depth3,num__source_exception_handling_count_mean,0.0,0.0
decision_tree_depth3,num__source_exception_handling_count_gold_minus_loser,0.0,0.0
decision_tree_depth3,num__source_api_call_count_diff_abs,0.0,0.0
decision_tree_depth3,num__source_api_call_count_max,0.0,0.0
decision_tree_depth3,num__source_api_call_count_mean,0.0,0.0
decision_tree_depth3,num__source_api_call_count_gold_minus_loser,0.0,0.0
decision_tree_depth3,num__source_line_length_std_diff_abs,0.0,0.0
decision_tree_depth3,num__source_line_length_std_max,0.0,0.0
decision_tree_depth3,num__source_line_length_std_gold_minus_loser,0.0,0.0
decision_tree_depth3,num__source_blank_line_count_diff_abs,0.0,0.0
decision_tree_depth3,num__source_blank_line_count_max,0.0,0.0
decision_tree_depth3,num__source_blank_line_count_mean,0.0,0.0
decision_tree_depth3,num__source_blank_line_count_gold_minus_loser,0.0,0.0
decision_tree_depth3,num__source_comment_line_count_diff_abs,0.0,0.0
decision_tree_depth3,num__source_comment_line_count_max,0.0,0.0
decision_tree_depth3,num__source_comment_line_count_mean,0.0,0.0
decision_tree_depth3,num__source_comment_line_count_gold_minus_loser,0.0,0.0
decision_tree_depth3,num__visual_image_width_diff_abs,0.0,0.0
decision_tree_depth3,num__visual_image_width_max,0.0,0.0
decision_tree_depth3,num__visual_image_width_mean,0.0,0.0
decision_tree_depth3,num__visual_image_width_gold_minus_loser,0.0,0.0
decision_tree_depth3,num__visual_image_height_diff_abs,0.0,0.0
decision_tree_depth3,num__visual_image_height_max,0.0,0.0
decision_tree_depth3,num__visual_image_height_mean,0.0,0.0
decision_tree_depth3,num__visual_image_height_gold_minus_loser,0.0,0.0
decision_tree_depth3,num__visual_aspect_ratio_diff_abs,0.0,0.0
decision_tree_depth3,num__visual_aspect_ratio_max,0.0,0.0
decision_tree_depth3,num__visual_non_background_pixel_density_diff_abs,0.0,0.0
decision_tree_depth3,num__visual_non_background_pixel_density_max,0.0,0.0
decision_tree_depth3,num__visual_non_background_pixel_density_mean,0.0,0.0
decision_tree_depth3,num__visual_non_background_pixel_density_gold_minus_loser,0.0,0.0
decision_tree_depth3,num__visual_code_bounding_box_width_diff_abs,0.0,0.0
decision_tree_depth3,num__visual_code_bounding_box_width_max,0.0,0.0
decision_tree_depth3,num__visual_code_bounding_box_width_mean,0.0,0.0
decision_tree_depth3,num__visual_code_bounding_box_width_gold_minus_loser,0.0,0.0
decision_tree_depth3,num__visual_code_bounding_box_height_diff_abs,0.0,0.0
decision_tree_depth3,num__visual_code_bounding_box_height_max,0.0,0.0
decision_tree_depth3,num__visual_code_bounding_box_height_mean,0.0,0.0
decision_tree_depth3,num__visual_code_bounding_box_height_gold_minus_loser,0.0,0.0
decision_tree_depth3,num__visual_code_bounding_box_area_ratio_diff_abs,0.0,0.0
decision_tree_depth3,num__visual_code_bounding_box_area_ratio_max,0.0,0.0
decision_tree_depth3,num__visual_code_bounding_box_area_ratio_mean,0.0,0.0
decision_tree_depth3,num__visual_code_bounding_box_area_ratio_gold_minus_loser,0.0,0.0
decision_tree_depth3,num__visual_left_margin_mean_diff_abs,0.0,0.0
decision_tree_depth3,num__visual_left_margin_mean_max,0.0,0.0
decision_tree_depth3,num__visual_left_margin_mean_mean,0.0,0.0
decision_tree_depth3,num__visual_left_margin_mean_gold_minus_loser,0.0,0.0
decision_tree_depth3,num__visual_left_margin_std_diff_abs,0.0,0.0
decision_tree_depth3,num__visual_left_margin_std_max,0.0,0.0
decision_tree_depth3,num__visual_left_margin_std_mean,0.0,0.0
decision_tree_depth3,num__visual_left_margin_std_gold_minus_loser,0.0,0.0
decision_tree_depth3,num__visual_left_margin_min_diff_abs,0.0,0.0
decision_tree_depth3,num__visual_left_margin_min_max,0.0,0.0
decision_tree_depth3,num__visual_left_margin_min_mean,0.0,0.0
decision_tree_depth3,num__visual_left_margin_min_gold_minus_loser,0.0,0.0
decision_tree_depth3,num__visual_left_margin_max_diff_abs,0.0,0.0
decision_tree_depth3,num__visual_left_margin_max_max,0.0,0.0
decision_tree_depth3,num__visual_left_margin_max_mean,0.0,0.0
decision_tree_depth3,num__visual_left_margin_max_gold_minus_loser,0.0,0.0
decision_tree_depth3,num__visual_indentation_depth_proxy_diff_abs,0.0,0.0
decision_tree_depth3,num__visual_indentation_depth_proxy_max,0.0,0.0
decision_tree_depth3,num__visual_indentation_depth_proxy_mean,0.0,0.0
decision_tree_depth3,num__visual_indentation_depth_proxy_gold_minus_loser,0.0,0.0
decision_tree_depth3,num__visual_horizontal_whitespace_ratio_diff_abs,0.0,0.0
decision_tree_depth3,num__visual_horizontal_whitespace_ratio_max,0.0,0.0
decision_tree_depth3,num__visual_horizontal_whitespace_ratio_mean,0.0,0.0
decision_tree_depth3,num__visual_horizontal_whitespace_ratio_gold_minus_loser,0.0,0.0
decision_tree_depth3,num__visual_vertical_whitespace_ratio_diff_abs,0.0,0.0
decision_tree_depth3,num__visual_vertical_whitespace_ratio_max,0.0,0.0
decision_tree_depth3,num__visual_vertical_whitespace_ratio_mean,0.0,0.0
decision_tree_depth3,num__visual_vertical_whitespace_ratio_gold_minus_loser,0.0,0.0
decision_tree_depth3,num__visual_number_of_visual_text_lines_diff_abs,0.0,0.0
decision_tree_depth3,num__visual_number_of_visual_text_lines_max,0.0,0.0
decision_tree_depth3,num__visual_number_of_visual_text_lines_mean,0.0,0.0
decision_tree_depth3,num__visual_number_of_visual_text_lines_gold_minus_loser,0.0,0.0
decision_tree_depth3,num__visual_estimated_line_height_diff_abs,0.0,0.0
decision_tree_depth3,num__visual_estimated_line_height_max,0.0,0.0
decision_tree_depth3,num__visual_estimated_line_height_mean,0.0,0.0
decision_tree_depth3,num__visual_estimated_line_height_gold_minus_loser,0.0,0.0
decision_tree_depth3,num__visual_line_spacing_mean_diff_abs,0.0,0.0
decision_tree_depth3,num__visual_line_spacing_mean_max,0.0,0.0
decision_tree_depth3,num__visual_line_spacing_mean_mean,0.0,0.0
decision_tree_depth3,num__visual_line_spacing_mean_gold_minus_loser,0.0,0.0
decision_tree_depth3,num__visual_line_length_mean_diff_abs,0.0,0.0
decision_tree_depth3,num__visual_line_length_mean_max,0.0,0.0
decision_tree_depth3,num__visual_line_length_mean_mean,0.0,0.0
decision_tree_depth3,num__visual_line_length_mean_gold_minus_loser,0.0,0.0
decision_tree_depth3,num__visual_line_length_max_diff_abs,0.0,0.0
decision_tree_depth3,num__visual_line_length_max_max,0.0,0.0
decision_tree_depth3,num__visual_line_length_max_mean,0.0,0.0
decision_tree_depth3,num__visual_line_length_max_gold_minus_loser,0.0,0.0
decision_tree_depth3,num__visual_line_length_std_diff_abs,0.0,0.0
decision_tree_depth3,num__visual_line_length_std_max,0.0,0.0
decision_tree_depth3,num__visual_line_length_std_mean,0.0,0.0
decision_tree_depth3,num__visual_line_length_std_gold_minus_loser,0.0,0.0
decision_tree_depth3,num__visual_dense_block_ratio_diff_abs,0.0,0.0
decision_tree_depth3,num__visual_dense_block_ratio_max,0.0,0.0
decision_tree_depth3,num__visual_dense_block_ratio_mean,0.0,0.0
decision_tree_depth3,num__visual_dense_block_ratio_gold_minus_loser,0.0,0.0
decision_tree_depth3,num__visual_empty_vertical_gap_count_diff_abs,0.0,0.0
decision_tree_depth3,num__visual_empty_vertical_gap_count_max,0.0,0.0
decision_tree_depth3,num__visual_empty_vertical_gap_count_mean,0.0,0.0
decision_tree_depth3,num__visual_empty_vertical_gap_count_gold_minus_loser,0.0,0.0
decision_tree_depth3,num__visual_color_diversity_diff_abs,0.0,0.0
decision_tree_depth3,num__visual_color_diversity_max,0.0,0.0
decision_tree_depth3,num__visual_color_diversity_mean,0.0,0.0
decision_tree_depth3,num__visual_color_diversity_gold_minus_loser,0.0,0.0
decision_tree_depth3,num__visual_contrast_score_diff_abs,0.0,0.0
decision_tree_depth3,num__visual_contrast_score_max,0.0,0.0
decision_tree_depth3,num__visual_contrast_score_mean,0.0,0.0
decision_tree_depth3,num__visual_contrast_score_gold_minus_loser,0.0,0.0
decision_tree_depth3,num__visual_clutter_score_diff_abs,0.0,0.0
decision_tree_depth3,num__visual_clutter_score_max,0.0,0.0
decision_tree_depth3,num__visual_clutter_score_mean,0.0,0.0
decision_tree_depth3,num__visual_clutter_score_gold_minus_loser,0.0,0.0
decision_tree_depth3,num__visual_error_diff_abs,0.0,0.0
decision_tree_depth3,num__visual_error_max,0.0,0.0
decision_tree_depth3,num__visual_error_mean,0.0,0.0
decision_tree_depth3,num__visual_error_gold_minus_loser,0.0,0.0
decision_tree_depth3,cat__difficulty_easy,0.0,0.0
decision_tree_depth3,cat__difficulty_hard,0.0,0.0
decision_tree_depth3,cat__difficulty_medium,0.0,0.0
gradient_boosting,num__visual_aspect_ratio_gold_minus_loser,0.2868533440587918,0.2868533440587918
gradient_boosting,num__visual_aspect_ratio_mean,0.07812824008433804,0.07812824008433804
gradient_boosting,num__source_method_like_count_gold_minus_loser,0.0501122011906361,0.0501122011906361
gradient_boosting,num__abs_human_score_gap,0.0359610594306734,0.0359610594306734
gradient_boosting,num__source_indent_std_gold_minus_loser,0.03502276189677163,0.03502276189677163
gradient_boosting,num__visual_non_background_pixel_density_max,0.03376794253620365,0.03376794253620365
gradient_boosting,num__source_avg_token_length_mean,0.027703647104432922,0.027703647104432922
gradient_boosting,num__source_loc_total_max,0.021774902380361748,0.021774902380361748
gradient_boosting,num__source_blank_line_ratio_gold_minus_loser,0.016079929997023446,0.016079929997023446
gradient_boosting,num__visual_code_bounding_box_height_mean,0.014170745091418765,0.014170745091418765
gradient_boosting,num__source_avg_nonempty_line_length_mean,0.012818276393954699,0.012818276393954699
gradient_boosting,num__visual_line_length_mean_diff_abs,0.011285969322684957,0.011285969322684957
gradient_boosting,num__source_identifier_count_gold_minus_loser,0.01104784738995056,0.01104784738995056
gradient_boosting,num__visual_image_width_mean,0.010100028297541058,0.010100028297541058
gradient_boosting,num__source_nesting_mean_gold_minus_loser,0.009770160192712402,0.009770160192712402
gradient_boosting,num__source_literal_count_gold_minus_loser,0.009754375929401848,0.009754375929401848
gradient_boosting,num__source_halstead_length_max,0.009107617192258654,0.009107617192258654
gradient_boosting,num__source_halstead_distinct_operators_gold_minus_loser,0.008328197945216529,0.008328197945216529
gradient_boosting,num__source_token_count_max,0.007999599042578347,0.007999599042578347
gradient_boosting,num__source_avg_nonempty_line_length_gold_minus_loser,0.007564966935638568,0.007564966935638568
gradient_boosting,num__visual_aspect_ratio_max,0.007422254485851339,0.007422254485851339
gradient_boosting,num__visual_clutter_score_gold_minus_loser,0.007242059721675624,0.007242059721675624
gradient_boosting,num__source_loc_nonempty_mean,0.00692240690680378,0.00692240690680378
gradient_boosting,num__visual_line_length_max_gold_minus_loser,0.006887151656448687,0.006887151656448687
gradient_boosting,num__source_loc_nonempty_gold_minus_loser,0.0067626957028802965,0.0067626957028802965
gradient_boosting,num__source_token_entropy_gold_minus_loser,0.00635966354167225,0.00635966354167225
gradient_boosting,num__source_indent_mean_gold_minus_loser,0.006261554029327541,0.006261554029327541
gradient_boosting,num__source_operator_count_max,0.006129622848903432,0.006129622848903432
gradient_boosting,num__visual_contrast_score_diff_abs,0.00607044069937494,0.00607044069937494
gradient_boosting,num__source_identifier_count_diff_abs,0.0060512221337856685,0.0060512221337856685
gradient_boosting,num__source_indent_mean_max,0.0056654742317327365,0.0056654742317327365
gradient_boosting,num__source_loc_nonempty_max,0.005481463848335993,0.005481463848335993
gradient_boosting,num__source_loc_total_mean,0.005414639690493109,0.005414639690493109
gradient_boosting,num__source_identifier_count_mean,0.005143473948095193,0.005143473948095193
gradient_boosting,num__source_nesting_max_mean,0.005140178093781336,0.005140178093781336
gradient_boosting,num__source_line_length_std_mean,0.004825076502011109,0.004825076502011109
gradient_boosting,num__source_avg_line_length_diff_abs,0.004761100247639306,0.004761100247639306
gradient_boosting,num__source_avg_nonempty_line_length_diff_abs,0.004643336852554504,0.004643336852554504
gradient_boosting,num__visual_line_length_max_max,0.004511517439381359,0.004511517439381359
gradient_boosting,num__visual_code_bounding_box_width_mean,0.004463957263016893,0.004463957263016893
gradient_boosting,num__source_nesting_mean_max,0.004335062869376837,0.004335062869376837
gradient_boosting,num__source_identifier_count_max,0.004290578634222031,0.004290578634222031
gradient_boosting,num__source_token_count_diff_abs,0.004280751835136229,0.004280751835136229
gradient_boosting,num__source_api_call_count_gold_minus_loser,0.004172990454921957,0.004172990454921957
gradient_boosting,num__source_for_count_gold_minus_loser,0.004168244377122438,0.004168244377122438
gradient_boosting,num__source_while_count_gold_minus_loser,0.0037640158357287825,0.0037640158357287825
gradient_boosting,num__source_comment_line_ratio_gold_minus_loser,0.0037617552345465747,0.0037617552345465747
gradient_boosting,num__source_line_length_std_diff_abs,0.0037495948612967897,0.0037495948612967897
gradient_boosting,num__source_halstead_vocabulary_gold_minus_loser,0.0037027433278252093,0.0037027433278252093
gradient_boosting,num__source_blank_line_count_mean,0.0036153754869956392,0.0036153754869956392
gradient_boosting,num__source_indent_max_gold_minus_loser,0.0036135067392655856,0.0036135067392655856
gradient_boosting,num__source_halstead_length_gold_minus_loser,0.0034862131559950374,0.0034862131559950374
gradient_boosting,num__source_indent_mean_mean,0.0034453150167763937,0.0034453150167763937
gradient_boosting,num__source_token_count_gold_minus_loser,0.0034092554449433677,0.0034092554449433677
gradient_boosting,num__source_halstead_distinct_operands_max,0.003348102762698838,0.003348102762698838
gradient_boosting,num__source_max_line_length_diff_abs,0.0033133872764327,0.0033133872764327
gradient_boosting,num__source_operator_count_gold_minus_loser,0.0032873465406667896,0.0032873465406667896
gradient_boosting,num__source_halstead_distinct_operands_gold_minus_loser,0.003249857872327356,0.003249857872327356
gradient_boosting,num__source_blank_line_count_max,0.0031702811879762067,0.0031702811879762067
gradient_boosting,num__source_halstead_volume_mean,0.0031622846980738093,0.0031622846980738093
gradient_boosting,num__source_comment_line_count_max,0.0031377822877049107,0.0031377822877049107
gradient_boosting,num__source_avg_token_length_max,0.0030439683483359657,0.0030439683483359657
gradient_boosting,num__visual_estimated_line_height_diff_abs,0.0029582832947003543,0.0029582832947003543
gradient_boosting,num__source_brace_count_mean,0.0029123755080273923,0.0029123755080273923
gradient_boosting,num__visual_horizontal_whitespace_ratio_max,0.0028902787910253885,0.0028902787910253885
gradient_boosting,num__source_blank_line_ratio_mean,0.0028281216111862395,0.0028281216111862395
gradient_boosting,num__source_avg_identifier_length_mean,0.002765401073442876,0.002765401073442876
gradient_boosting,num__source_indent_std_mean,0.0027582150689321734,0.0027582150689321734
gradient_boosting,num__source_literal_count_mean,0.0025786799331847187,0.0025786799331847187
gradient_boosting,num__source_exception_handling_count_mean,0.0025217184183303812,0.0025217184183303812
gradient_boosting,num__source_halstead_volume_gold_minus_loser,0.00239793289537068,0.00239793289537068
gradient_boosting,num__source_avg_line_length_gold_minus_loser,0.002351179764524122,0.002351179764524122
gradient_boosting,num__source_indent_mean_diff_abs,0.0022817367315080828,0.0022817367315080828
gradient_boosting,num__source_if_count_mean,0.0022408064950898013,0.0022408064950898013
gradient_boosting,num__visual_image_width_diff_abs,0.0021981733393494508,0.0021981733393494508
gradient_boosting,num__visual_estimated_line_height_gold_minus_loser,0.0021721370169661305,0.0021721370169661305
gradient_boosting,num__source_avg_token_length_diff_abs,0.0021303319550943184,0.0021303319550943184
gradient_boosting,num__visual_color_diversity_gold_minus_loser,0.002081739536768707,0.002081739536768707
gradient_boosting,num__source_avg_token_length_gold_minus_loser,0.0020265576638105473,0.0020265576638105473
gradient_boosting,num__source_brace_count_gold_minus_loser,0.0019102252525700397,0.0019102252525700397
gradient_boosting,num__source_loc_total_diff_abs,0.001907007677453687,0.001907007677453687
gradient_boosting,num__source_halstead_distinct_operators_diff_abs,0.0018266026561092837,0.0018266026561092837
gradient_boosting,num__visual_image_height_max,0.0017619974162129642,0.0017619974162129642
gradient_boosting,num__source_nesting_mean_diff_abs,0.0017478337734586945,0.0017478337734586945
gradient_boosting,num__rf_margin_abs,0.001743986935511266,0.001743986935511266
gradient_boosting,num__source_comment_line_ratio_mean,0.0016781502397662398,0.0016781502397662398
gradient_boosting,num__source_avg_line_length_max,0.0016352657856803273,0.0016352657856803273
gradient_boosting,num__source_comment_line_ratio_diff_abs,0.0015759199593860826,0.0015759199593860826
gradient_boosting,num__source_avg_nonempty_line_length_max,0.001497549333882328,0.001497549333882328
gradient_boosting,num__source_brace_count_diff_abs,0.0014734786329761006,0.0014734786329761006
gradient_boosting,num__source_cyclomatic_estimate_mean,0.0014608125447686023,0.0014608125447686023
gradient_boosting,num__source_comment_line_ratio_max,0.001429804397191626,0.001429804397191626
gradient_boosting,num__visual_line_length_mean_mean,0.001368615634588138,0.001368615634588138
gradient_boosting,num__source_blank_line_count_diff_abs,0.0013501335057391766,0.0013501335057391766
gradient_boosting,num__source_halstead_volume_diff_abs,0.0013272656362364192,0.0013272656362364192
gradient_boosting,num__source_blank_line_ratio_diff_abs,0.0013064596655242794,0.0013064596655242794
gradient_boosting,num__source_avg_line_length_mean,0.0012546894272368401,0.0012546894272368401
gradient_boosting,num__source_comment_line_count_diff_abs,0.0011966711575680748,0.0011966711575680748
gradient_boosting,num__source_loc_total_gold_minus_loser,0.0011647564144280128,0.0011647564144280128
gradient_boosting,num__source_indent_max_max,0.0011472327467795466,0.0011472327467795466
gradient_boosting,num__source_identifier_unique_count_gold_minus_loser,0.0011088444160313289,0.0011088444160313289
