model,feature,importance,abs_importance
decision_tree_depth3,num__source_max_line_length_mean,0.0,0.0
decision_tree_depth3,num__source_token_count_diff_abs,0.0,0.0
decision_tree_depth3,num__source_token_count_max,0.0,0.0
decision_tree_depth3,num__source_token_count_mean,0.0,0.0
decision_tree_depth3,num__source_token_count_gold_minus_loser,0.0,0.0
decision_tree_depth3,num__source_avg_token_length_diff_abs,0.0,0.0
decision_tree_depth3,num__source_avg_token_length_max,0.0,0.0
decision_tree_depth3,num__source_avg_token_length_mean,0.0,0.0
decision_tree_depth3,num__source_avg_token_length_gold_minus_loser,0.0,0.0
decision_tree_depth3,num__source_token_entropy_diff_abs,0.0,0.0
decision_tree_depth3,num__source_token_entropy_max,0.0,0.0
decision_tree_depth3,num__source_token_entropy_mean,0.0,0.0
decision_tree_depth3,num__source_token_entropy_gold_minus_loser,0.0,0.0
decision_tree_depth3,num__source_identifier_count_diff_abs,0.0,0.0
decision_tree_depth3,num__source_identifier_count_max,0.0,0.0
decision_tree_depth3,num__source_identifier_count_mean,0.0,0.0
decision_tree_depth3,num__source_identifier_count_gold_minus_loser,0.0,0.0
decision_tree_depth3,num__source_identifier_unique_count_diff_abs,0.0,0.0
decision_tree_depth3,num__source_identifier_unique_count_max,0.0,0.0
decision_tree_depth3,num__source_identifier_unique_count_mean,0.0,0.0
decision_tree_depth3,num__source_identifier_unique_count_gold_minus_loser,0.0,0.0
decision_tree_depth3,num__source_avg_identifier_length_diff_abs,0.0,0.0
decision_tree_depth3,num__source_avg_identifier_length_max,0.0,0.0
decision_tree_depth3,num__source_avg_identifier_length_mean,0.0,0.0
decision_tree_depth3,num__source_avg_identifier_length_gold_minus_loser,0.0,0.0
decision_tree_depth3,num__source_keyword_count_diff_abs,0.0,0.0
decision_tree_depth3,num__source_keyword_count_max,0.0,0.0
decision_tree_depth3,num__source_keyword_count_mean,0.0,0.0
decision_tree_depth3,num__source_keyword_count_gold_minus_loser,0.0,0.0
decision_tree_depth3,num__source_operator_count_diff_abs,0.0,0.0
decision_tree_depth3,num__source_operator_count_max,0.0,0.0
decision_tree_depth3,num__source_operator_count_mean,0.0,0.0
decision_tree_depth3,num__source_operator_count_gold_minus_loser,0.0,0.0
decision_tree_depth3,num__source_literal_count_diff_abs,0.0,0.0
decision_tree_depth3,num__source_literal_count_max,0.0,0.0
decision_tree_depth3,num__source_literal_count_mean,0.0,0.0
decision_tree_depth3,num__source_literal_count_gold_minus_loser,0.0,0.0
decision_tree_depth3,num__source_indent_mean_diff_abs,0.0,0.0
decision_tree_depth3,num__source_indent_mean_max,0.0,0.0
decision_tree_depth3,num__source_indent_mean_mean,0.0,0.0
decision_tree_depth3,num__source_indent_mean_gold_minus_loser,0.0,0.0
decision_tree_depth3,num__source_indent_max_diff_abs,0.0,0.0
decision_tree_depth3,num__source_indent_max_max,0.0,0.0
decision_tree_depth3,num__source_indent_max_mean,0.0,0.0
decision_tree_depth3,num__source_indent_std_diff_abs,0.0,0.0
decision_tree_depth3,num__source_indent_std_max,0.0,0.0
decision_tree_depth3,num__source_indent_std_mean,0.0,0.0
decision_tree_depth3,num__source_indent_std_gold_minus_loser,0.0,0.0
decision_tree_depth3,num__source_nesting_mean_diff_abs,0.0,0.0
decision_tree_depth3,num__source_nesting_mean_max,0.0,0.0
decision_tree_depth3,num__source_nesting_mean_mean,0.0,0.0
decision_tree_depth3,num__source_nesting_mean_gold_minus_loser,0.0,0.0
decision_tree_depth3,num__source_nesting_max_diff_abs,0.0,0.0
decision_tree_depth3,num__source_nesting_max_max,0.0,0.0
decision_tree_depth3,num__source_nesting_max_mean,0.0,0.0
decision_tree_depth3,num__source_nesting_max_gold_minus_loser,0.0,0.0
decision_tree_depth3,num__source_cyclomatic_estimate_diff_abs,0.0,0.0
decision_tree_depth3,num__source_cyclomatic_estimate_max,0.0,0.0
decision_tree_depth3,num__source_cyclomatic_estimate_mean,0.0,0.0
decision_tree_depth3,num__source_cyclomatic_estimate_gold_minus_loser,0.0,0.0
decision_tree_depth3,num__source_halstead_distinct_operators_diff_abs,0.0,0.0
decision_tree_depth3,num__source_halstead_distinct_operators_max,0.0,0.0
decision_tree_depth3,num__source_halstead_distinct_operators_mean,0.0,0.0
decision_tree_depth3,num__source_halstead_distinct_operators_gold_minus_loser,0.0,0.0
decision_tree_depth3,num__source_halstead_distinct_operands_diff_abs,0.0,0.0
decision_tree_depth3,num__source_halstead_distinct_operands_max,0.0,0.0
decision_tree_depth3,num__source_halstead_distinct_operands_mean,0.0,0.0
decision_tree_depth3,num__source_halstead_distinct_operands_gold_minus_loser,0.0,0.0
decision_tree_depth3,num__source_halstead_vocabulary_diff_abs,0.0,0.0
decision_tree_depth3,num__source_halstead_vocabulary_max,0.0,0.0
decision_tree_depth3,num__source_halstead_vocabulary_mean,0.0,0.0
decision_tree_depth3,num__source_halstead_vocabulary_gold_minus_loser,0.0,0.0
decision_tree_depth3,num__source_halstead_length_diff_abs,0.0,0.0
decision_tree_depth3,num__source_halstead_length_max,0.0,0.0
decision_tree_depth3,num__source_halstead_length_mean,0.0,0.0
decision_tree_depth3,num__source_halstead_length_gold_minus_loser,0.0,0.0
decision_tree_depth3,num__source_halstead_volume_diff_abs,0.0,0.0
decision_tree_depth3,num__source_halstead_volume_max,0.0,0.0
decision_tree_depth3,num__source_halstead_volume_mean,0.0,0.0
decision_tree_depth3,num__source_halstead_volume_gold_minus_loser,0.0,0.0
decision_tree_depth3,num__source_brace_count_diff_abs,0.0,0.0
decision_tree_depth3,num__source_brace_count_max,0.0,0.0
decision_tree_depth3,num__source_brace_count_mean,0.0,0.0
decision_tree_depth3,num__source_brace_count_gold_minus_loser,0.0,0.0
decision_tree_depth3,num__source_parenthesis_count_diff_abs,0.0,0.0
decision_tree_depth3,num__source_parenthesis_count_max,0.0,0.0
decision_tree_depth3,num__source_parenthesis_count_mean,0.0,0.0
decision_tree_depth3,num__source_parenthesis_count_gold_minus_loser,0.0,0.0
decision_tree_depth3,num__source_method_like_count_diff_abs,0.0,0.0
decision_tree_depth3,num__source_method_like_count_max,0.0,0.0
decision_tree_depth3,num__source_method_like_count_mean,0.0,0.0
decision_tree_depth3,num__source_method_like_count_gold_minus_loser,0.0,0.0
decision_tree_depth3,num__source_if_count_diff_abs,0.0,0.0
decision_tree_depth3,num__source_if_count_max,0.0,0.0
decision_tree_depth3,num__source_if_count_mean,0.0,0.0
decision_tree_depth3,num__source_if_count_gold_minus_loser,0.0,0.0
decision_tree_depth3,num__source_for_count_diff_abs,0.0,0.0
decision_tree_depth3,num__source_for_count_max,0.0,0.0
decision_tree_depth3,num__source_for_count_mean,0.0,0.0
decision_tree_depth3,num__source_for_count_gold_minus_loser,0.0,0.0
decision_tree_depth3,num__source_while_count_diff_abs,0.0,0.0
decision_tree_depth3,num__source_while_count_max,0.0,0.0
decision_tree_depth3,num__source_while_count_mean,0.0,0.0
decision_tree_depth3,num__source_while_count_gold_minus_loser,0.0,0.0
decision_tree_depth3,num__source_switch_count_diff_abs,0.0,0.0
decision_tree_depth3,num__source_switch_count_max,0.0,0.0
decision_tree_depth3,num__source_switch_count_mean,0.0,0.0
decision_tree_depth3,num__source_switch_count_gold_minus_loser,0.0,0.0
decision_tree_depth3,num__source_try_count_diff_abs,0.0,0.0
decision_tree_depth3,num__source_try_count_max,0.0,0.0
decision_tree_depth3,num__source_try_count_mean,0.0,0.0
decision_tree_depth3,num__source_try_count_gold_minus_loser,0.0,0.0
decision_tree_depth3,num__source_catch_count_diff_abs,0.0,0.0
decision_tree_depth3,num__source_catch_count_max,0.0,0.0
decision_tree_depth3,num__source_catch_count_mean,0.0,0.0
decision_tree_depth3,num__source_catch_count_gold_minus_loser,0.0,0.0
decision_tree_depth3,num__source_exception_handling_count_diff_abs,0.0,0.0
decision_tree_depth3,num__source_exception_handling_count_max,0.0,0.0
decision_tree_depth3,num__source_exception_handling_count_mean,0.0,0.0
decision_tree_depth3,num__source_exception_handling_count_gold_minus_loser,0.0,0.0
decision_tree_depth3,num__source_api_call_count_diff_abs,0.0,0.0
decision_tree_depth3,num__source_api_call_count_max,0.0,0.0
decision_tree_depth3,num__source_api_call_count_mean,0.0,0.0
decision_tree_depth3,num__source_api_call_count_gold_minus_loser,0.0,0.0
decision_tree_depth3,num__source_line_length_std_diff_abs,0.0,0.0
decision_tree_depth3,num__source_line_length_std_max,0.0,0.0
decision_tree_depth3,num__source_line_length_std_mean,0.0,0.0
decision_tree_depth3,num__source_line_length_std_gold_minus_loser,0.0,0.0
decision_tree_depth3,num__source_blank_line_count_diff_abs,0.0,0.0
decision_tree_depth3,num__source_blank_line_count_max,0.0,0.0
decision_tree_depth3,num__source_blank_line_count_mean,0.0,0.0
decision_tree_depth3,num__source_blank_line_count_gold_minus_loser,0.0,0.0
decision_tree_depth3,num__source_comment_line_count_diff_abs,0.0,0.0
decision_tree_depth3,num__source_comment_line_count_max,0.0,0.0
decision_tree_depth3,num__source_comment_line_count_mean,0.0,0.0
decision_tree_depth3,num__source_comment_line_count_gold_minus_loser,0.0,0.0
decision_tree_depth3,num__visual_image_width_diff_abs,0.0,0.0
decision_tree_depth3,num__visual_image_width_max,0.0,0.0
decision_tree_depth3,num__visual_image_width_mean,0.0,0.0
decision_tree_depth3,num__visual_image_width_gold_minus_loser,0.0,0.0
decision_tree_depth3,num__visual_image_height_diff_abs,0.0,0.0
decision_tree_depth3,num__visual_image_height_max,0.0,0.0
decision_tree_depth3,num__visual_image_height_mean,0.0,0.0
decision_tree_depth3,num__visual_image_height_gold_minus_loser,0.0,0.0
decision_tree_depth3,num__visual_aspect_ratio_diff_abs,0.0,0.0
decision_tree_depth3,num__visual_aspect_ratio_max,0.0,0.0
decision_tree_depth3,num__visual_aspect_ratio_mean,0.0,0.0
decision_tree_depth3,num__visual_aspect_ratio_gold_minus_loser,0.0,0.0
decision_tree_depth3,num__visual_non_background_pixel_density_diff_abs,0.0,0.0
decision_tree_depth3,num__visual_non_background_pixel_density_max,0.0,0.0
decision_tree_depth3,num__visual_non_background_pixel_density_mean,0.0,0.0
decision_tree_depth3,num__visual_non_background_pixel_density_gold_minus_loser,0.0,0.0
decision_tree_depth3,num__visual_code_bounding_box_width_diff_abs,0.0,0.0
decision_tree_depth3,num__visual_code_bounding_box_width_max,0.0,0.0
decision_tree_depth3,num__visual_code_bounding_box_width_mean,0.0,0.0
decision_tree_depth3,num__visual_code_bounding_box_width_gold_minus_loser,0.0,0.0
decision_tree_depth3,num__visual_code_bounding_box_height_diff_abs,0.0,0.0
decision_tree_depth3,num__visual_code_bounding_box_height_max,0.0,0.0
decision_tree_depth3,num__visual_code_bounding_box_height_mean,0.0,0.0
decision_tree_depth3,num__visual_code_bounding_box_height_gold_minus_loser,0.0,0.0
decision_tree_depth3,num__visual_code_bounding_box_area_ratio_diff_abs,0.0,0.0
decision_tree_depth3,num__visual_code_bounding_box_area_ratio_max,0.0,0.0
decision_tree_depth3,num__visual_code_bounding_box_area_ratio_mean,0.0,0.0
decision_tree_depth3,num__visual_code_bounding_box_area_ratio_gold_minus_loser,0.0,0.0
decision_tree_depth3,num__visual_left_margin_mean_diff_abs,0.0,0.0
decision_tree_depth3,num__visual_left_margin_mean_max,0.0,0.0
decision_tree_depth3,num__visual_left_margin_mean_mean,0.0,0.0
decision_tree_depth3,num__visual_left_margin_mean_gold_minus_loser,0.0,0.0
decision_tree_depth3,num__visual_left_margin_std_diff_abs,0.0,0.0
decision_tree_depth3,num__visual_left_margin_std_max,0.0,0.0
decision_tree_depth3,num__visual_left_margin_std_mean,0.0,0.0
decision_tree_depth3,num__visual_left_margin_std_gold_minus_loser,0.0,0.0
decision_tree_depth3,num__visual_left_margin_min_diff_abs,0.0,0.0
decision_tree_depth3,num__visual_left_margin_min_max,0.0,0.0
decision_tree_depth3,num__visual_left_margin_min_mean,0.0,0.0
decision_tree_depth3,num__visual_left_margin_min_gold_minus_loser,0.0,0.0
decision_tree_depth3,num__visual_left_margin_max_diff_abs,0.0,0.0
decision_tree_depth3,num__visual_left_margin_max_max,0.0,0.0
decision_tree_depth3,num__visual_left_margin_max_mean,0.0,0.0
decision_tree_depth3,num__visual_left_margin_max_gold_minus_loser,0.0,0.0
decision_tree_depth3,num__visual_indentation_depth_proxy_diff_abs,0.0,0.0
decision_tree_depth3,num__visual_indentation_depth_proxy_max,0.0,0.0
decision_tree_depth3,num__visual_indentation_depth_proxy_mean,0.0,0.0
decision_tree_depth3,num__visual_indentation_depth_proxy_gold_minus_loser,0.0,0.0
decision_tree_depth3,num__visual_horizontal_whitespace_ratio_diff_abs,0.0,0.0
decision_tree_depth3,num__visual_horizontal_whitespace_ratio_max,0.0,0.0
decision_tree_depth3,num__visual_horizontal_whitespace_ratio_mean,0.0,0.0
decision_tree_depth3,num__visual_horizontal_whitespace_ratio_gold_minus_loser,0.0,0.0
decision_tree_depth3,num__visual_vertical_whitespace_ratio_diff_abs,0.0,0.0
decision_tree_depth3,num__visual_vertical_whitespace_ratio_max,0.0,0.0
decision_tree_depth3,num__visual_vertical_whitespace_ratio_mean,0.0,0.0
decision_tree_depth3,num__visual_vertical_whitespace_ratio_gold_minus_loser,0.0,0.0
decision_tree_depth3,num__visual_number_of_visual_text_lines_diff_abs,0.0,0.0
decision_tree_depth3,num__visual_number_of_visual_text_lines_max,0.0,0.0
decision_tree_depth3,num__visual_number_of_visual_text_lines_mean,0.0,0.0
decision_tree_depth3,num__visual_number_of_visual_text_lines_gold_minus_loser,0.0,0.0
decision_tree_depth3,num__visual_estimated_line_height_diff_abs,0.0,0.0
decision_tree_depth3,num__visual_estimated_line_height_max,0.0,0.0
decision_tree_depth3,num__visual_estimated_line_height_mean,0.0,0.0
decision_tree_depth3,num__visual_estimated_line_height_gold_minus_loser,0.0,0.0
decision_tree_depth3,num__visual_line_spacing_mean_diff_abs,0.0,0.0
decision_tree_depth3,num__visual_line_spacing_mean_max,0.0,0.0
decision_tree_depth3,num__visual_line_spacing_mean_mean,0.0,0.0
decision_tree_depth3,num__visual_line_spacing_mean_gold_minus_loser,0.0,0.0
decision_tree_depth3,num__visual_line_length_mean_diff_abs,0.0,0.0
decision_tree_depth3,num__visual_line_length_mean_max,0.0,0.0
decision_tree_depth3,num__visual_line_length_mean_mean,0.0,0.0
decision_tree_depth3,num__visual_line_length_mean_gold_minus_loser,0.0,0.0
decision_tree_depth3,num__visual_line_length_max_diff_abs,0.0,0.0
decision_tree_depth3,num__visual_line_length_max_max,0.0,0.0
decision_tree_depth3,num__visual_line_length_max_mean,0.0,0.0
decision_tree_depth3,num__visual_line_length_max_gold_minus_loser,0.0,0.0
decision_tree_depth3,num__visual_line_length_std_diff_abs,0.0,0.0
decision_tree_depth3,num__visual_line_length_std_max,0.0,0.0
decision_tree_depth3,num__visual_line_length_std_mean,0.0,0.0
decision_tree_depth3,num__visual_line_length_std_gold_minus_loser,0.0,0.0
decision_tree_depth3,num__visual_dense_block_ratio_diff_abs,0.0,0.0
decision_tree_depth3,num__visual_dense_block_ratio_max,0.0,0.0
decision_tree_depth3,num__visual_dense_block_ratio_mean,0.0,0.0
decision_tree_depth3,num__visual_dense_block_ratio_gold_minus_loser,0.0,0.0
decision_tree_depth3,num__visual_empty_vertical_gap_count_diff_abs,0.0,0.0
decision_tree_depth3,num__visual_empty_vertical_gap_count_max,0.0,0.0
decision_tree_depth3,num__visual_empty_vertical_gap_count_mean,0.0,0.0
decision_tree_depth3,num__visual_empty_vertical_gap_count_gold_minus_loser,0.0,0.0
decision_tree_depth3,num__visual_color_diversity_diff_abs,0.0,0.0
decision_tree_depth3,num__visual_color_diversity_max,0.0,0.0
decision_tree_depth3,num__visual_color_diversity_mean,0.0,0.0
decision_tree_depth3,num__visual_color_diversity_gold_minus_loser,0.0,0.0
decision_tree_depth3,num__visual_contrast_score_diff_abs,0.0,0.0
decision_tree_depth3,num__visual_contrast_score_max,0.0,0.0
decision_tree_depth3,num__visual_contrast_score_mean,0.0,0.0
decision_tree_depth3,num__visual_contrast_score_gold_minus_loser,0.0,0.0
decision_tree_depth3,num__visual_clutter_score_diff_abs,0.0,0.0
decision_tree_depth3,num__visual_clutter_score_max,0.0,0.0
decision_tree_depth3,num__visual_clutter_score_mean,0.0,0.0
decision_tree_depth3,num__visual_clutter_score_gold_minus_loser,0.0,0.0
decision_tree_depth3,num__visual_error_diff_abs,0.0,0.0
decision_tree_depth3,num__visual_error_max,0.0,0.0
decision_tree_depth3,num__visual_error_mean,0.0,0.0
decision_tree_depth3,num__visual_error_gold_minus_loser,0.0,0.0
decision_tree_depth3,cat__difficulty_easy,0.0,0.0
decision_tree_depth3,cat__difficulty_hard,0.0,0.0
decision_tree_depth3,cat__difficulty_medium,0.0,0.0
gradient_boosting,num__source_avg_line_length_gold_minus_loser,0.20672795306069264,0.20672795306069264
gradient_boosting,num__source_max_line_length_gold_minus_loser,0.0713384832748152,0.0713384832748152
gradient_boosting,num__rf_margin_percentile,0.06749744271422646,0.06749744271422646
gradient_boosting,num__source_line_length_std_gold_minus_loser,0.06526489194729151,0.06526489194729151
gradient_boosting,num__source_avg_nonempty_line_length_gold_minus_loser,0.0585793530576053,0.0585793530576053
gradient_boosting,num__rf_margin_abs,0.04141957793384258,0.04141957793384258
gradient_boosting,num__source_indent_max_gold_minus_loser,0.039383354981285826,0.039383354981285826
gradient_boosting,num__source_operator_count_gold_minus_loser,0.03545263675203195,0.03545263675203195
gradient_boosting,num__source_nesting_mean_gold_minus_loser,0.03342809278824026,0.03342809278824026
gradient_boosting,num__source_indent_std_gold_minus_loser,0.022308713012773655,0.022308713012773655
gradient_boosting,num__source_avg_line_length_mean,0.02018616960959907,0.02018616960959907
gradient_boosting,num__source_api_call_count_gold_minus_loser,0.019201819373309628,0.019201819373309628
gradient_boosting,num__source_line_length_std_mean,0.018535160296381876,0.018535160296381876
gradient_boosting,num__source_avg_line_length_max,0.017148382798532015,0.017148382798532015
gradient_boosting,num__source_comment_line_ratio_gold_minus_loser,0.014630483113463785,0.014630483113463785
gradient_boosting,num__source_halstead_volume_gold_minus_loser,0.012824382493110825,0.012824382493110825
gradient_boosting,num__visual_estimated_line_height_gold_minus_loser,0.012029715878187552,0.012029715878187552
gradient_boosting,num__source_avg_identifier_length_gold_minus_loser,0.009189396685143316,0.009189396685143316
gradient_boosting,num__source_indent_std_mean,0.008460585173255621,0.008460585173255621
gradient_boosting,num__source_avg_nonempty_line_length_max,0.008396421439628756,0.008396421439628756
gradient_boosting,num__abs_human_score_gap,0.007529912009478157,0.007529912009478157
gradient_boosting,num__visual_image_height_gold_minus_loser,0.007239362089743293,0.007239362089743293
gradient_boosting,num__source_line_length_std_max,0.006832679304119017,0.006832679304119017
gradient_boosting,num__source_indent_max_mean,0.006823237754919787,0.006823237754919787
gradient_boosting,num__source_indent_std_max,0.006554487551594117,0.006554487551594117
gradient_boosting,num__source_indent_mean_gold_minus_loser,0.006380907118700191,0.006380907118700191
gradient_boosting,num__visual_non_background_pixel_density_gold_minus_loser,0.00599513581579823,0.00599513581579823
gradient_boosting,num__source_avg_line_length_diff_abs,0.005712485709688998,0.005712485709688998
gradient_boosting,num__source_avg_identifier_length_max,0.005710372320299705,0.005710372320299705
gradient_boosting,num__visual_horizontal_whitespace_ratio_gold_minus_loser,0.005572365382520622,0.005572365382520622
gradient_boosting,num__source_indent_mean_mean,0.0055625929940674385,0.0055625929940674385
gradient_boosting,num__source_avg_nonempty_line_length_diff_abs,0.0051545727986414625,0.0051545727986414625
gradient_boosting,num__visual_non_background_pixel_density_max,0.004929661620224856,0.004929661620224856
gradient_boosting,num__visual_code_bounding_box_height_gold_minus_loser,0.004667838880463827,0.004667838880463827
gradient_boosting,num__visual_clutter_score_gold_minus_loser,0.004094355281582403,0.004094355281582403
gradient_boosting,num__source_avg_nonempty_line_length_mean,0.004018871138010745,0.004018871138010745
gradient_boosting,num__source_blank_line_ratio_gold_minus_loser,0.003731668106850991,0.003731668106850991
gradient_boosting,num__source_avg_token_length_gold_minus_loser,0.0034684271026494745,0.0034684271026494745
gradient_boosting,num__visual_contrast_score_mean,0.0034508255823428985,0.0034508255823428985
gradient_boosting,num__source_parenthesis_count_gold_minus_loser,0.003376073920188431,0.003376073920188431
gradient_boosting,num__source_avg_identifier_length_mean,0.0033730868097727844,0.0033730868097727844
gradient_boosting,num__visual_clutter_score_mean,0.0030983466728934732,0.0030983466728934732
gradient_boosting,num__source_if_count_gold_minus_loser,0.0030866871645981184,0.0030866871645981184
gradient_boosting,num__visual_aspect_ratio_gold_minus_loser,0.0030159296616556414,0.0030159296616556414
gradient_boosting,num__source_max_line_length_max,0.0029304926700557082,0.0029304926700557082
gradient_boosting,num__source_halstead_length_gold_minus_loser,0.0027522738072990245,0.0027522738072990245
gradient_boosting,num__source_for_count_gold_minus_loser,0.0027100777995508183,0.0027100777995508183
gradient_boosting,num__source_nesting_max_gold_minus_loser,0.002560573403770898,0.002560573403770898
gradient_boosting,num__source_brace_count_mean,0.0025272348481111,0.0025272348481111
gradient_boosting,num__source_loc_total_gold_minus_loser,0.0024711379632084475,0.0024711379632084475
gradient_boosting,num__visual_aspect_ratio_mean,0.0024070845703314516,0.0024070845703314516
gradient_boosting,num__visual_contrast_score_gold_minus_loser,0.0023396956283954465,0.0023396956283954465
gradient_boosting,num__source_halstead_distinct_operators_gold_minus_loser,0.002332120651737893,0.002332120651737893
gradient_boosting,num__source_literal_count_gold_minus_loser,0.0021852157540978513,0.0021852157540978513
gradient_boosting,num__source_blank_line_count_gold_minus_loser,0.0021464541535769796,0.0021464541535769796
gradient_boosting,num__source_halstead_volume_diff_abs,0.0021213413560224204,0.0021213413560224204
gradient_boosting,num__source_loc_nonempty_max,0.0020974215717452314,0.0020974215717452314
gradient_boosting,num__visual_horizontal_whitespace_ratio_max,0.0019871878268345315,0.0019871878268345315
gradient_boosting,num__source_halstead_vocabulary_gold_minus_loser,0.0019599216923695817,0.0019599216923695817
gradient_boosting,num__visual_color_diversity_mean,0.0018596227030703994,0.0018596227030703994
gradient_boosting,num__source_loc_nonempty_gold_minus_loser,0.001854906395613772,0.001854906395613772
gradient_boosting,num__source_halstead_distinct_operands_gold_minus_loser,0.0018530971733608623,0.0018530971733608623
gradient_boosting,num__source_identifier_count_gold_minus_loser,0.0018511076273518426,0.0018511076273518426
gradient_boosting,num__visual_clutter_score_max,0.0017318793427227512,0.0017318793427227512
gradient_boosting,num__source_token_count_diff_abs,0.0016782696855046832,0.0016782696855046832
gradient_boosting,num__source_api_call_count_mean,0.0016406525445723768,0.0016406525445723768
gradient_boosting,num__visual_aspect_ratio_diff_abs,0.0016025627652567855,0.0016025627652567855
gradient_boosting,num__source_blank_line_ratio_diff_abs,0.0015625776617421577,0.0015625776617421577
gradient_boosting,num__source_token_count_mean,0.0015409026071023745,0.0015409026071023745
gradient_boosting,num__source_identifier_count_mean,0.0014387878839608854,0.0014387878839608854
gradient_boosting,num__source_token_entropy_gold_minus_loser,0.001423501614970325,0.001423501614970325
gradient_boosting,num__source_halstead_length_max,0.0014146897554540593,0.0014146897554540593
gradient_boosting,num__visual_color_diversity_max,0.001340103983348117,0.001340103983348117
gradient_boosting,cat__difficulty_medium,0.0013310034989358211,0.0013310034989358211
gradient_boosting,num__source_parenthesis_count_mean,0.0013014479964653441,0.0013014479964653441
gradient_boosting,num__source_halstead_distinct_operators_mean,0.0012971672944419724,0.0012971672944419724
gradient_boosting,num__source_blank_line_ratio_mean,0.0012868201386285907,0.0012868201386285907
gradient_boosting,num__source_indent_mean_diff_abs,0.001276531377810617,0.001276531377810617
gradient_boosting,num__source_avg_token_length_max,0.0012239280626934676,0.0012239280626934676
gradient_boosting,num__source_comment_line_count_gold_minus_loser,0.001183938610354081,0.001183938610354081
gradient_boosting,num__source_identifier_unique_count_max,0.001124703331663466,0.001124703331663466
gradient_boosting,num__visual_color_diversity_gold_minus_loser,0.001086658338451939,0.001086658338451939
gradient_boosting,num__visual_line_length_mean_max,0.001054041148790255,0.001054041148790255
gradient_boosting,num__source_max_line_length_diff_abs,0.0010430495965282232,0.0010430495965282232
gradient_boosting,num__source_exception_handling_count_diff_abs,0.0010347908560733583,0.0010347908560733583
gradient_boosting,num__source_operator_count_mean,0.0009847119018972282,0.0009847119018972282
gradient_boosting,num__source_method_like_count_gold_minus_loser,0.00098450027120603,0.00098450027120603
gradient_boosting,num__source_comment_line_ratio_mean,0.0009474090195331332,0.0009474090195331332
gradient_boosting,num__source_indent_mean_max,0.0009405739760142879,0.0009405739760142879
gradient_boosting,num__source_blank_line_count_mean,0.0008721605541871991,0.0008721605541871991
gradient_boosting,num__source_avg_token_length_diff_abs,0.0008406890579997629,0.0008406890579997629
gradient_boosting,num__source_identifier_count_max,0.0008266959456107481,0.0008266959456107481
gradient_boosting,num__source_keyword_count_gold_minus_loser,0.0008092423931573302,0.0008092423931573302
gradient_boosting,num__source_exception_handling_count_gold_minus_loser,0.0008073337674441956,0.0008073337674441956
gradient_boosting,num__source_nesting_max_diff_abs,0.0007725149962699483,0.0007725149962699483
gradient_boosting,num__visual_contrast_score_max,0.0007662455368914091,0.0007662455368914091
gradient_boosting,num__source_nesting_mean_mean,0.0007616728613296145,0.0007616728613296145
gradient_boosting,num__visual_code_bounding_box_width_diff_abs,0.0007327324165062937,0.0007327324165062937
gradient_boosting,num__source_token_entropy_max,0.0007254325840569114,0.0007254325840569114
gradient_boosting,num__source_blank_line_count_max,0.000684893247759375,0.000684893247759375
